ObjectID,GlobalID,Seating,Shelter,ETA Screen,Curb,Stop ID (NextBus),headway,Route_All,Route_1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Notes,Seating #,Route Map,Island?,Signage,any_signage,Signage_Comb,half,x,y,best_signage
129,8c3b3e53-aeeb-4976-a475-2b23396ebfd9,no,no,no,clear,13507,10_20_min,"10, 48",10,48,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,South,-122.3947873,37.75248407,4 paint_on_pavement
130,c40e19b5-77e2-40c1-ac8d-9512ba7fe8ad,no,no,no,parking_obstructed,,10_20_min,19,19,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.3964868,37.75245218,0 metal_sign
131,b5dd2aff-554c-471b-a125-efa180ff2e38,no,no,no,clear,13504,10_20_min,"10, 48",10,48,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.396365,37.75237884,3 paint_on_metal_pole
132,6a4fafde-a3b2-4e8e-ade1-13a8353a4e45,no,no,no,parking_obstructed,13505,10_20_min,"10, 19, 48",10,19,48,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.3968989,37.75228777,3 paint_on_metal_pole
133,c8fad623-c46a-4df9-990c-157c04d07c1c,no,no,no,clear,13513,10_20_min,"10, 19, 48",10,19,48,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.3984145,37.7521594,3 paint_on_metal_pole
134,4f5b947d-c41f-478d-861d-92023561b3e5,no,no,no,parking_obstructed,13512,10_20_min,"10, 48",10,48,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.3984845,37.75226501,3 paint_on_metal_pole
135,dc793bc5-4af0-4304-bace-84f6560301f7,no,no,no,parking_obstructed,16961,10_20_min,19,19,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.3985978,37.75232775,3 paint_on_metal_pole
137,0ed5e6a7-7868-41a8-9fed-29854ee91f74,no,no,no,clear,13153,20_30_min,"91-owl, T-owl",91,T,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.3896786,37.77319052,3 paint_on_metal_pole
140,e7daecf0-8d5d-4a31-9074-59450876889b,yes,yes,no,clear,17767,10_20_min,55,55,,,,,,,,,,4,yes,no,metal_sign,yes,metal_sign,North,-122.3914543,37.76695233,0 metal_sign
141,dc39c40c-4929-4efe-82b5-2780b159ce9c,no,no,no,clear,17865,10_20_min,55,55,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.3932617,37.76674609,5 no_sign
142,908d45ca-17a2-4e09-a853-09716e167404,no,no,no,clear,13342,10_min,22,22,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.3933,37.76287818,0 metal_sign
143,07f6ffc2-dab0-473e-b505-52d32a6c9dbc,yes,yes,yes_working,clear,13343,10_min,22,22,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.3931901,37.76274834,1 shelter_marking
144,aaa3b41f-d46e-4157-92b5-7fcefd0ae292,no,no,no,clear,,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.3907713,37.7628739,3 paint_on_metal_pole
145,043f6a4d-4810-4de5-9b23-9617c57094e9,yes,yes,yes_working,clear,13346,10_min,22,22,,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.3954371,37.7626667,1 shelter_marking
146,2b7d50cd-44ae-430a-b913-1bee426726c2,no,no,no,clear,13347,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.3951848,37.76257693,3 paint_on_metal_pole
147,f29f7571-843a-4d0a-b49d-c4f7cf2783be,no,no,no,parking_obstructed,14142,10_20_min,24,24,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4164248,37.73913376,0 metal_sign
148,5c2a2fee-1b7e-44c9-9923-c4a2a4c2aca4,yes,no,no,parking_obstructed,14143,10_20_min,24,24,,,,,,,,,,2,no,no,metal_sign,yes,metal_sign,South,-122.416701,37.73907705,0 metal_sign
149,8a66ee9a-44ef-4c9f-b9cb-bd2edec96740,no,no,no,clear,14145,10_20_min,24,24,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4185342,37.73934573,0 metal_sign
150,68207517-afb7-401a-b634-6549844260e6,no,no,no,clear,14146,10_20_min,24,24,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4189451,37.73937176,3 paint_on_metal_pole
151,d7648763-76d0-42bd-be91-b2fc1332576c,no,no,no,clear,14150,10_20_min,24,24,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4199363,37.73976311,0 metal_sign
152,7a80b047-ffac-4950-b808-efe89b2b7b60,no,no,no,clear,14149,10_20_min,24,24,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4200371,37.73990187,0 metal_sign
153,2996d8ab-e4a0-4c20-a7bd-919316e30416,no,no,no,clear,14160,10_20_min,24,24,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4208764,37.74034033,3 paint_on_metal_pole
154,dc9832ca-2b44-4b2e-af4a-c68ee3d9e5dc,no,no,no,clear,14161,10_20_min,24,24,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4211312,37.74025735,0 metal_sign
155,61259126-b4ed-47b8-bdd2-23b6cc8a975b,yes,yes,yes_working,clear,14157,10_20_min,24,24,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,South,-122.4227485,37.74092698,1 shelter_marking
156,27455551-a068-4a9e-8ff3-532adbbe34bb,no,no,no,clear,14156,10_20_min,24,24,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4227121,37.74100196,0 metal_sign
157,ba26901c-656d-44f8-b125-93cacc644643,yes,no,no,clear,15583,10_min,"14, 49",14,49,,,,,,,,Bench,4,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4226512,37.74109776,3 paint_on_metal_pole
158,8956ddac-0946-4d6a-aeee-7ce2c60f2487,yes,no,no,clear,,10_min,"14, 49",14,49,,,,,,,,,3,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4227371,37.74130693,3 paint_on_metal_pole
159,bbbc4959-6cfa-4e85-b5c3-da3e414dcd5b,yes,yes,yes_working,clear,13541,10_20_min,24,24,,,,,,,,,,4,yes,no,metal_sign,yes,metal_sign,South,-122.4223828,37.74232144,0 metal_sign
160,09fcac68-7a65-4230-9c83-d01d82c27ca5,yes,yes,yes_working,clear,13540,10_20_min,"24, 36",24,36,,,,,,,,,4,yes,no,metal_sign,yes,metal_sign,South,-122.4220122,37.74241255,0 metal_sign
161,fe3a0917-34e2-4f0c-9a87-d294bee12c24,yes,yes,yes_not_working,clear,15572,10_min,"14, 14r, 49",14,14r,49,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,South,-122.4219196,37.74257432,1 shelter_marking
162,2a979f04-8d70-4134-bb35-67b9c50f9287,yes,yes,yes_working,clear,15571,10_min,"14, 14r, 36, 49",14,14r,36,49,,,,,,,4,yes,no,"metal_sign,shelter_marking",yes,combination,South,-122.4217276,37.74260613,0 metal_sign
163,1354e8c3-78ef-485b-b6ef-fb8925cb3caf,no,no,no,clear,15626,10_min,"14, 36, 49",14,36,49,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4201704,37.74525942,3 paint_on_metal_pole
164,55b56ea9-268f-4454-851c-5b2dac625215,no,no,no,clear,17841,10_min,"14, 36, 49",14,36,49,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.419384,37.74620662,3 paint_on_metal_pole
165,d3809354-ec1b-44c1-a7a0-121aa0db6866,no,no,no,clear,16886,20_30_min,36,36,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.4203351,37.74697674,3 paint_on_metal_pole
166,df6e83f7-9c0c-4b77-b123-db485baae0b6,yes,yes,yes_working,clear,16881,10_20_min,"12, 27",12,27,,,,,,,,,4,yes,no,"shelter_marking,paint_on_pavement",yes,combination,South,-122.4201932,37.74828181,1 shelter_marking
167,42b51e95-7c00-411a-996c-2846b1a24b3d,yes,yes,no,clear,17592,10_20_min,"12, 27",12,27,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,South,-122.4200476,37.74805629,1 shelter_marking
168,a8db1b5c-bea6-469c-91d4-8cf93c469d1e,no,no,no,clear,,10_20_min,27,27,,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,South,-122.4188907,37.74829228,4 paint_on_pavement
169,8eeee1ba-b30f-4d16-a99c-ea4ec564dc0d,no,no,no,clear,13935,10_20_min,"12, 27",12,27,,,,,,,,,,no,,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4183,37.74828059,3 paint_on_metal_pole
170,6c497068-775f-474e-bf66-8f854fca340b,yes,yes,no,clear,17551,10_20_min,12,12,,,,,,,,,,4,yes,no,"shelter_marking,paint_on_metal_pole",yes,combination,South,-122.4181081,37.74810709,1 shelter_marking
171,560a2699-1025-42e7-84e2-935ebb5b719c,no,no,no,clear,15568,10_min,"14, 49",14,49,,,,,,,,Bus lane,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.418208,37.74881611,3 paint_on_metal_pole
172,e1ee6f2f-c0b2-4a9f-a94e-8488c42cc761,yes,yes,no,clear,17551,10_20_min,12,12,,,,,,,,,,4,yes,no,"paint_on_metal_pole,shelter_marking",yes,combination,South,-122.4184419,37.74825373,1 shelter_marking
173,b0050b7e-3382-4bc6-b01e-2a8b502540eb,no,no,no,clear,15567,10_min,"14, 49",14,49,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4180395,37.74936186,0 metal_sign
174,fa8f92ee-b124-46cb-9267-45ba944475e7,no,no,no,clear,13519,10_20_min,27,27,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4177922,37.74911526,3 paint_on_metal_pole
175,fab0696a-dc47-4811-be89-efb480ea4d4e,no,no,no,parking_obstructed,13523,10_20_min,27,27,,,,,,,,,,,no,no,paint_on_telephone_pole,yes,paint_on_telephone_pole,South,-122.4161897,37.74904158,2 paint_on_telephone_pole
176,91240150-5cf2-4cf6-b57c-518f77200a73,yes,yes,no,clear,,10_20_min,"12, 27",12,27,,,,,,,,,4,yes,no,paint_on_pavement,yes,paint_on_pavement,South,-122.4154732,37.74836529,4 paint_on_pavement
177,a1c809c3-d1d3-4471-848a-8d9bc8eac9cd,yes,yes,no,clear,13931,10_20_min,"12, 27",12,27,,,,,,,,Pole very far from shelter,4,yes,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.4140686,37.74837698,3 paint_on_metal_pole
178,8dff98d1-cd75-4162-a896-c4da1b70009f,no,no,no,clear,17552,10_20_min,"12, 67",12,67,,,,,,,,,,no,,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4136303,37.74839308,3 paint_on_metal_pole
179,ff1601ef-a198-4977-9ac8-b8f9e0b16f6f,yes,yes,no,clear,13932,10_20_min,27,27,,,,,,,,,,4,yes,no,paint_on_pavement,yes,paint_on_pavement,South,-122.4138008,37.74814719,4 paint_on_pavement
180,03ecfd1d-a110-4838-a538-0521cbb79587,yes,yes,yes_working,clear,13934,10_20_min,27,27,,,,,,,,,,4,yes,no,"paint_on_pavement,shelter_marking",yes,combination,South,-122.4115463,37.74820914,1 shelter_marking
181,be4dbef2-76ad-434c-b220-57235e206426,no,no,no,clear,17751,10_20_min,27,27,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.4111289,37.74844328,3 paint_on_metal_pole
182,a9d4d37b-0cad-4f7c-8687-359ad0c9eb0b,yes,yes,yes_working,clear,,10_20_min,27,27,,,,,,,,,,4,yes,no,paint_on_pavement,yes,paint_on_pavement,South,-122.4096914,37.74828474,4 paint_on_pavement
183,7c58e197-f868-46c7-bd5e-3373861d74af,no,no,no,parking_obstructed,,10_20_min,27,27,,,,,,,,,,,no,no,"metal_sign,paint_on_pavement",yes,combination,South,-122.4093759,37.74847015,0 metal_sign
184,30a7a94e-fb40-4e4d-b442-21eefdd18c9a,no,no,no,clear,13751,10_20_min,27,27,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.408696,37.74956001,3 paint_on_metal_pole
185,3c528c87-71d3-493c-a54f-b7543fb113de,no,no,no,clear,,10_20_min,27,27,,,,,,,,,,,no,no,no_sign,no,z_no_sign,South,-122.408913,37.74982068,5 no_sign
186,bdcc4ae8-e19e-4d02-8a7d-98a25a0541d7,no,no,no,clear,13749,10_20_min,27,27,,,,,,,,,,,no,no,paint_on_telephone_pole,yes,paint_on_telephone_pole,South,-122.4088792,37.7510382,2 paint_on_telephone_pole
187,da6c3cbd-b09b-476e-93bc-770d7833f5cf,no,no,no,clear,13748,10_20_min,27,27,,,,,,,,,,,no,no,paint_on_telephone_pole,yes,paint_on_telephone_pole,South,-122.4091019,37.75135709,2 paint_on_telephone_pole
188,b5908572-e474-4a3c-be30-8c3978d03648,yes,yes,yes_working,clear,13511,10_20_min,33,33,,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,South,-122.4069637,37.75133538,1 shelter_marking
189,5512145d-2d81-4405-a421-00c716b36973,no,no,no,clear,16040,10_min,"9, 90",9,90,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4062903,37.75159387,0 metal_sign
190,e6b2981b-d39e-42a5-92a7-042bb56a7485,no,no,no,clear,17809,10_min,"9, 9r, 33, 90",9,9r,33,90,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4066523,37.7547541,3 paint_on_metal_pole
191,084f56f9-4d3c-42fc-a69c-1f8d7f4506a2,yes,yes,yes_working,parking_obstructed,14697,20_30_min,67,67,,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,South,-122.413462,37.74696384,1 shelter_marking
192,80739c6f-a523-465a-8dbb-84db55da9e3a,yes,no,no,parking_obstructed,14686,20_30_min,67,67,,,,,,,,,Bench,6,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4136629,37.74694523,3 paint_on_metal_pole
193,9c7c67cc-9344-4417-bd6a-abb1c839ad14,no,no,no,parking_obstructed,,20_30_min,67,67,,,,,,,,,No evidence stop exists,,no,no,no_sign,no,z_no_sign,South,-122.4134096,37.74551825,5 no_sign
194,2fa10f3e-d2c0-4cac-9264-32627b8d4398,no,no,no,parking_obstructed,,20_30_min,67,67,,,,,,,,,Nextbus sticker covered by metal sign,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4134853,37.74523708,3 paint_on_metal_pole
195,dc75d818-4f2f-4054-9cb3-49130c12ac69,no,no,no,parking_obstructed,16210,20_30_min,67,67,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4131696,37.74421298,3 paint_on_metal_pole
196,428e5e24-7cd8-4867-a70e-fdd84d08e2e5,no,no,no,clear,16211,20_30_min,67,67,,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,South,-122.4131693,37.74416554,4 paint_on_pavement
197,bea07133-72c6-4f5c-976a-2bb75b8893cf,no,no,no,clear,16208,20_30_min,67,67,,,,,,,,,,,no,no,paint_on_telephone_pole,yes,paint_on_telephone_pole,South,-122.4105135,37.74434906,2 paint_on_telephone_pole
198,e498267a-89f2-430b-8e7e-2404a8c7ec4f,no,no,no,parking_obstructed,16209,20_30_min,67,67,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4104951,37.74430489,3 paint_on_metal_pole
199,cbcadc73-3f49-4ba9-ac9e-a5b54ebd3dcb,no,no,no,parking_obstructed,13709,20_30_min,67,67,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.4094831,37.74284459,3 paint_on_metal_pole
200,f0c634f4-a197-4985-8e6a-4a7027f367d4,no,no,no,parking_obstructed,,20_30_min,67,67,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.4093565,37.74274594,3 paint_on_metal_pole
201,bfce8f86-1b64-4a0a-9253-06cd44f11181,no,no,no,parking_obstructed,13708,20_30_min,67,67,,,,,,,,,,,,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.4094423,37.74185704,3 paint_on_metal_pole
202,5199761d-c7a7-4075-a787-b5908680ae33,no,no,no,parking_obstructed,13690,20_30_min,67,67,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.4095639,37.74180251,3 paint_on_metal_pole
203,a80236c4-3160-4db6-99e2-298609929e4a,no,no,no,parking_obstructed,,20_30_min,67,67,,,,,,,,,,,no,no,no_sign,no,z_no_sign,South,-122.4106525,37.74152268,5 no_sign
204,ff6fcf24-1125-4276-bb60-b3ab61fad545,no,no,no,clear,17577,20_30_min,67,67,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4111388,37.74156027,3 paint_on_metal_pole
205,f9a722f1-336f-49af-a0da-a92ca15e4d1e,no,no,no,parking_obstructed,15770,20_30_min,67,67,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4113541,37.74006226,0 metal_sign
206,8b089833-5bdd-4756-a32b-28b07e467495,no,no,no,parking_obstructed,15769,20_30_min,67,67,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4112642,37.73995849,0 metal_sign
207,81f61d1d-640e-4a15-9291-999ddb641d72,no,no,no,parking_obstructed,14147,10_20_min,24,24,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.410035,37.73978855,0 metal_sign
208,f6f792a3-5e0d-4ba1-aaae-7fd56c6f8bb9,no,no,no,parking_obstructed,17213,10_20_min,24,24,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4103926,37.7397777,3 paint_on_metal_pole
209,6129e65c-2921-487e-87a1-a8cdd562c0be,no,no,no,parking_obstructed,14158,10_20_min,"24, 67",24,67,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4120581,37.73984425,0 metal_sign
210,8d093dec-0458-412e-807d-9909e5fc6a0d,no,no,no,parking_obstructed,14159,10_20_min,"24, 67",24,67,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.4122393,37.73948211,3 paint_on_metal_pole
211,1948aeb9-451e-4f81-948b-6d9fcdb0dc43,no,no,no,clear,14687,20_30_min,67,67,,,,,,,,,,,no,no,"metal_sign,paint_on_pavement",yes,combination,South,-122.4133628,37.73878545,0 metal_sign
212,ecd747b4-2356-4986-86d2-5f26ad67d1bf,no,no,no,parking_obstructed,14688,20_30_min,67,67,,,,,,,,,Thin sidewalk,,no,no,"metal_sign,paint_on_pavement",yes,combination,South,-122.4134078,37.73883046,0 metal_sign
213,03be9452-f749-4544-ac25-5ca98a197541,yes,yes,yes_working,clear,14154,10_20_min,24,24,,,,,,,,,,2,yes,no,"metal_sign,shelter_marking",yes,combination,South,-122.4137127,37.7389442,0 metal_sign
214,9026a9c8-b666-4751-8d1a-3edb060b8411,yes,no,no,clear,14153,10_20_min,24,24,,,,,,,,,Bench,4,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4138149,37.73895241,3 paint_on_metal_pole
215,a012aa4d-e4aa-49a5-b348-48b599c1f9df,no,no,no,parking_obstructed,14151,10_20_min,24,24,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4145674,37.73898967,0 metal_sign
216,038564fa-e007-4a99-b64a-9a80362d607b,no,no,no,parking_obstructed,14152,10_20_min,24,24,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4148015,37.73885464,0 metal_sign
217,bcc53567-8cb8-4c76-b3c0-27a277bd6e96,yes,yes,yes_working,clear,13742,10_20_min,27,27,,,,,,,,,,7,yes,no,"shelter_marking,paint_on_pavement",yes,combination,North,-122.4094194,37.75609571,1 shelter_marking
218,f8773b19-40e4-479f-995f-29f72f0c70f9,yes,no,no,clear,14675,10_20_min,12,12,,,,,,,,,Stone bench,5,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4143415,37.75577053,3 paint_on_metal_pole
219,3f978410-b311-4fcc-9b26-3d04c6a3af99,yes,no,no,clear,14676,10_20_min,12,12,,,,,,,,,Stone bench,8,no,no,metal_sign,yes,metal_sign,North,-122.4144835,37.75560839,0 metal_sign
220,38d515ee-ee3d-4da2-9632-7033c9504c12,yes,yes,no,clear,17732,10_20_min,12,12,,,,,,,,,,2,yes,no,metal_sign,yes,metal_sign,North,-122.41479,37.75887318,0 metal_sign
221,ee9547b8-b25c-43c4-af10-df87474ab3fe,yes,yes,no,clear,,10_20_min,12,12,,,,,,,,,,2,yes,no,no_sign,no,z_no_sign,North,-122.4146797,37.75926893,5 no_sign
222,262fd481-68fe-4e57-832d-53ffd1389c12,yes,yes,yes_working,clear,14672,10_20_min,12,12,,,,,,,,,,2,yes,no,"paint_on_metal_pole,shelter_marking",yes,combination,North,-122.4151053,37.76206375,1 shelter_marking
223,0d1d3e17-b318-4ab7-b0c9-76c00f8794f8,no,no,no,clear,14671,10_20_min,12,12,,,,,,,,,Handwritten,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4148902,37.76219367,3 paint_on_metal_pole
224,c54bd3b3-70f8-40f3-8f36-108dc09cb350,no,no,no,clear,,10_20_min,12,12,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4154031,37.76523546,3 paint_on_metal_pole
225,ab4afed9-af5b-4e02-9292-8e659ee2d8e6,no,no,no,clear,,10_min,"22, 33, 55",22,33,55,,,,,,,,,no,,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4150383,37.76543269,3 paint_on_metal_pole
226,1b7f27fd-8035-4ac0-8da9-945e4e2d8448,yes,yes,no,clear,14668,10_20_min,12,12,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4152476,37.76558009,1 shelter_marking
227,a48248c2-4fb3-465a-acd6-cb81b1298a14,no,no,no,clear,14667,10_20_min,12,12,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4155478,37.7684231,3 paint_on_metal_pole
228,56a7edab-5b66-43f4-8c83-b7d25eab4f0b,yes,yes,no,clear,14666,10_20_min,12,12,,,,,,,,,,4,yes,no,"shelter_marking,paint_on_metal_pole",yes,combination,North,-122.4157996,37.76849699,1 shelter_marking
229,20a2dd11-64ec-4ba7-8738-25779f6ec4b9,no,no,no,clear,14665,10_20_min,12,12,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4142703,37.77184057,3 paint_on_metal_pole
230,c8d612af-565c-4b0b-bb22-867430195a64,yes,yes,no,clear,14664,10_20_min,12,12,,,,,,,,,,2,yes,yes,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4137122,37.77208679,3 paint_on_metal_pole
231,198587e7-b895-4186-bdfc-d8a6a5ad8c4a,yes,yes,no,clear,14663,10_20_min,12,12,,,,,,,,,,2,yes,yes,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4115021,37.77378647,3 paint_on_metal_pole
232,a87fa659-817b-47f0-a67b-301c946e8224,no,no,no,clear,14973,10_min,"12, 27, 47",12,27,47,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4102596,37.77255144,3 paint_on_metal_pole
233,9648c420-3c41-4f15-bb2f-b8c595f63b4e,yes,no,no,clear,13728,10_min,"27, 47",27,47,,,,,,,,,2,yes,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4083846,37.77134612,3 paint_on_metal_pole
234,2b2f9e4f-e2d2-4306-ace0-ad56b2e47a0f,no,no,no,clear,,10_min,"27, 47",27,47,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4104637,37.76972489,5 no_sign
235,a9fad00d-8a14-4c5e-acc0-fdfdda277e39,no,no,no,clear,14436,10_min,"9, 90-owl",9,90,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4107089,37.76921301,0 metal_sign
236,7ae733eb-693c-4dfb-858a-e9563091ffa0,no,no,no,clear,17864,10_20_min,27,27,,,,,,,,,,,no,no,paint_on_telephone_pole,yes,paint_on_telephone_pole,North,-122.4108666,37.76866609,2 paint_on_telephone_pole
237,c008883e-81f3-49e6-a771-5f1e11105c21,yes,yes,no,clear,13752,10_20_min,27,27,,,,,,,,,,4,yes,,shelter_marking,yes,shelter_marking,North,-122.4107367,37.76830739,1 shelter_marking
238,8b1a9bf1-84c5-4808-bb66-580747f97c52,yes,yes,yes_working,clear,13282,10_min,"22, 33, 55",22,33,55,,,,,,,,6,yes,no,shelter_marking,yes,shelter_marking,North,-122.4101975,37.76554643,1 shelter_marking
239,869a7fde-1fb8-491d-96d5-62ac9a1b38a6,no,no,no,clear,13731,10_20_min,27,27,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4105335,37.76547129,3 paint_on_metal_pole
240,2527e17f-f9c9-4096-ae4b-9f955e8c94f2,yes,yes,yes_working,clear,13730,10_20_min,27,27,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4103777,37.765493,1 shelter_marking
241,1c68b1ae-bc39-4f07-a71a-b1061f722367,yes,yes,yes_working,clear,13281,10_min,"22, 33, 55",22,33,55,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.4100263,37.76573297,1 shelter_marking
242,a81f57aa-1df7-486c-bebc-5ccd2ffe5c1f,yes,yes,yes_working,clear,13295,10_min,"22, 33, 55",22,33,55,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.4080045,37.76585321,1 shelter_marking
243,4b870e63-fff4-4383-848e-0bfae74804e4,yes,yes,yes_working,clear,13296,10_min,"22, 33, 55",22,33,55,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4078137,37.76565435,1 shelter_marking
244,cecfe86f-acbe-44a4-b13a-1eefaa820f96,yes,yes,yes_working,clear,16027,10_min,"9r, 9",9,9,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4076913,37.76563386,1 shelter_marking
246,dcbdc344-231f-43b8-ad3e-89f36701fa8d,no,no,no,clear,17911,10_min,"9, 33, 90",9,33,90,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.407416,37.76310114,0 metal_sign
247,c1d5c888-243a-401c-b228-9a031c211cd9,no,no,no,clear,17910,10_min,"9, 33, 90",9,33,90,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.407295,37.76333235,0 metal_sign
248,d7863dfb-0a36-4f2d-8af0-0ea4f687bcff,yes,yes,yes_working,clear,17909,10_min,9,9,,,,,,,,,,2,yes,no,no_sign,no,z_no_sign,North,-122.4068996,37.76076192,5 no_sign
