stop_code,stop_name,route_short_name,route_long_name,route_type,route_color,route_text_color,direction_id,eol_stop_names_all,eol_stop_names_day,eol_stop_names_owl,start_time,end_time,day_headway,owl_headway,day_headway_min,owl_headway_min,mon,tue,wed,thu,fri,sat,sun
16806,Van Ness Ave & Bay St,30,STOCKTON,3,005B95,FFFFFF,1,4th St & Market St@@@17###Townsend St & 4th St@@@211,Townsend St & 4th St@@@91,,06:22:12,24:39:20,15.037037037037036,,11.970588235294118,,1,1,1,1,1,1,1
16806,Van Ness Ave & Bay St,49,VAN NESS-MISSION,3,005B95,FFFFFF,1,Van Ness Ave & North Point St@@@431,Van Ness Ave & North Point St@@@176,,05:09:24,24:40:24,8.01923076923077,,6.0144927536231885,,1,1,1,1,1,1,1
16806,Van Ness Ave & Bay St,90,SAN BRUNO OWL,3,666666,FFFFFF,1,Van Ness Ave & North Point St@@@30,,Van Ness Ave & North Point St@@@21,24:41:30,29:11:30,,30.0,,30.0,1,1,1,1,1,1,1
16806,Van Ness Ave & Bay St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@33,,West Portal Ave & Ulloa St@@@24,24:33:38,29:33:38,,30.0,,30.0,1,1,1,1,1,1,1
16819,Van Ness Ave & North Point St,28,19TH AVENUE,3,005B95,FFFFFF,0,Daly City BART Parking Lot E@@@257,Daly City BART Parking Lot E@@@105,,05:05:00,24:05:00,11.911764705882353,,11.852941176470589,,1,1,1,1,1,1,1
16819,Van Ness Ave & North Point St,30,STOCKTON,3,005B95,FFFFFF,0,Divisadero St & Chestnut St@@@53###Sports Basement Parking Lot@@@175###Van Ness Ave & North Point St@@@131,Sports Basement Parking Lot@@@90###Van Ness Ave & North Point St@@@94,,05:28:00,24:22:00,15.23076923076923,,11.685714285714285,,1,1,1,1,1,1,1
16819,Van Ness Ave & North Point St,49,VAN NESS-MISSION,3,005B95,FFFFFF,0,City College Terminal@@@421###Van Ness Ave & Market St@@@11,City College Terminal@@@175,,05:00:00,24:21:00,8.0,,5.942857142857143,,1,1,1,1,1,1,1
16819,Van Ness Ave & North Point St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@27,24:48:20,30:18:20,,30.0,,30.0,1,1,1,1,1,1,1
16835,Vicente St & 30th Ave,66,QUINTARA,3,005B95,FFFFFF,1,9th Ave & Judah St@@@135,9th Ave & Judah St@@@63,,08:13:00,22:12:00,20.0,,20.0,,1,1,1,1,1,1,1
16836,Vicente St & 47th Ave,18,46TH AVENUE,3,005B95,FFFFFF,0,19th Ave & Buckingham Way@@@144,19th Ave & Buckingham Way@@@63,,06:19:14,22:22:07,20.05,,20.05,,1,1,1,1,1,1,1
16836,Vicente St & 47th Ave,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@311,Wawona/46th Ave /Sf Zoo@@@143,,06:16:57,22:44:57,10.0,,7.103448275862069,,1,1,1,1,1,1,1
16836,Vicente St & 47th Ave,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@39,22:57:16,30:17:16,,20.0,,20.0,1,1,1,1,1,1,1
16837,Vicente St & West Portal Ave,48,QUINTARA-24TH STREET,3,005B95,FFFFFF,0,Lower Great Hwy & Rivera St@@@188,Lower Great Hwy & Rivera St@@@72,,05:29:18,24:29:18,20.05,,14.068965517241379,,1,1,1,1,1,1,1
16839,Van Dyke Ave & Jennings St,54,FELTON,3,005B95,FFFFFF,0,Daly City BART West Station Rd@@@142,Daly City BART West Station Rd@@@63,,05:57:35,22:07:35,20.2,,20.0,,1,1,1,1,1,1,1
16840,Van Dyke Ave & Jennings St,54,FELTON,3,005B95,FFFFFF,1,Newhall St & Hudson@@@145,Newhall St & Hudson@@@63,,06:18:33,22:34:20,20.2,,20.1,,1,1,1,1,1,1,1
16841,Van Dyke Ave & Keith St,54,FELTON,3,005B95,FFFFFF,0,Daly City BART West Station Rd@@@142,Daly City BART West Station Rd@@@62,,05:58:17,22:08:17,20.157894736842106,,20.0,,1,1,1,1,1,1,1
16842,Van Dyke Ave & Keith St,54,FELTON,3,005B95,FFFFFF,1,Newhall St & Hudson@@@145,Newhall St & Hudson@@@63,,06:17:59,22:33:51,20.2,,20.05,,1,1,1,1,1,1,1
16844,Vesta St & Phelps St,54,FELTON,3,005B95,FFFFFF,0,Daly City BART West Station Rd@@@142,Daly City BART West Station Rd@@@63,,06:03:22,22:13:22,20.1,,20.05,,1,1,1,1,1,1,1
16845,Visitacion Ave & Britton St,8,BAYSHORE,3,005B95,FFFFFF,0,City College Terminal@@@362,City College Terminal@@@168,,05:34:52,24:36:43,8.137254901960784,,7.2105263157894735,,1,1,1,1,1,1,1
16845,Visitacion Ave & Britton St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,0,City College Terminal@@@23,,,16:19:53,19:15:44,,,,,1,1,1,1,1,0,0
16845,Visitacion Ave & Britton St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:15:42,30:15:42,,30.0,,30.0,1,1,1,1,1,1,1
16846,Visitacion Ave & Britton St,8,BAYSHORE,3,005B95,FFFFFF,1,Bayshore Blvd & Blanken Ave@@@1###Kearny St & North Point St@@@369,Kearny St & North Point St@@@169,,05:13:04,24:12:29,7.979166666666667,,7.016949152542373,,1,1,1,1,1,1,1
16846,Visitacion Ave & Britton St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,1,Kearny St & North Point St@@@20,Kearny St & North Point St@@@4,,06:50:56,09:23:47,7.666666666666667,,7.666666666666667,,1,1,1,1,1,0,0
16846,Visitacion Ave & Britton St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:06:09,29:36:09,,30.0,,30.0,1,1,1,1,1,1,1
16847,Visitacion Ave & Bay Shore Blvd,8,BAYSHORE,3,005B95,FFFFFF,0,City College Terminal@@@362,City College Terminal@@@169,,05:32:23,24:34:22,8.14,,7.206896551724138,,1,1,1,1,1,1,1
16847,Visitacion Ave & Bay Shore Blvd,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,0,City College Terminal@@@23,,,16:16:32,19:12:31,,,,,1,1,1,1,1,0,0
16847,Visitacion Ave & Bay Shore Blvd,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:13:45,30:13:45,,30.0,,30.0,1,1,1,1,1,1,1
16848,Visitacion Ave & Cora St,8,BAYSHORE,3,005B95,FFFFFF,1,Bayshore Blvd & Blanken Ave@@@1###Kearny St & North Point St@@@369,Kearny St & North Point St@@@169,,05:14:19,24:13:33,7.979166666666667,,7.016949152542373,,1,1,1,1,1,1,1
16848,Visitacion Ave & Cora St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,1,Kearny St & North Point St@@@20,Kearny St & North Point St@@@4,,06:52:20,09:25:16,7.666666666666667,,7.666666666666667,,1,1,1,1,1,0,0
16848,Visitacion Ave & Cora St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:07:00,29:37:00,,30.0,,30.0,1,1,1,1,1,1,1
16850,Visitacion Ave & Rutland St,8,BAYSHORE,3,005B95,FFFFFF,0,City College Terminal@@@362,City College Terminal@@@169,,05:33:26,24:35:21,8.14,,7.206896551724138,,1,1,1,1,1,1,1
16850,Visitacion Ave & Rutland St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,0,City College Terminal@@@23,,,16:17:56,19:13:52,,,,,1,1,1,1,1,0,0
16850,Visitacion Ave & Rutland St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:14:34,30:14:34,,30.0,,30.0,1,1,1,1,1,1,1
16851,Visitacion Ave & Rutland St,8,BAYSHORE,3,005B95,FFFFFF,1,Bayshore Blvd & Blanken Ave@@@1###Kearny St & North Point St@@@369,Kearny St & North Point St@@@169,,05:14:33,24:13:46,7.979166666666667,,7.016949152542373,,1,1,1,1,1,1,1
16851,Visitacion Ave & Rutland St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,1,Kearny St & North Point St@@@20,Kearny St & North Point St@@@4,,06:52:37,09:25:33,7.666666666666667,,7.666666666666667,,1,1,1,1,1,0,0
16851,Visitacion Ave & Rutland St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:07:11,29:37:11,,30.0,,30.0,1,1,1,1,1,1,1
16852,Visitacion Ave & Sawyer St,8,BAYSHORE,3,005B95,FFFFFF,0,City College Terminal@@@362,City College Terminal@@@168,,05:35:27,24:37:16,8.137254901960784,,7.2105263157894735,,1,1,1,1,1,1,1
16852,Visitacion Ave & Sawyer St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,0,City College Terminal@@@23,,,16:20:41,19:16:30,,,,,1,1,1,1,1,0,0
16852,Visitacion Ave & Sawyer St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:16:10,30:16:10,,30.0,,30.0,1,1,1,1,1,1,1
16853,Visitacion Ave & Sawyer St,8,BAYSHORE,3,005B95,FFFFFF,1,Bayshore Blvd & Blanken Ave@@@1###Kearny St & North Point St@@@369,Kearny St & North Point St@@@168,,05:12:26,24:11:56,7.959183673469388,,7.017241379310345,,1,1,1,1,1,1,1
16853,Visitacion Ave & Sawyer St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,1,Kearny St & North Point St@@@20,Kearny St & North Point St@@@3,,06:50:11,09:23:01,8.0,,8.0,,1,1,1,1,1,0,0
16853,Visitacion Ave & Sawyer St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:05:42,29:35:42,,30.0,,30.0,1,1,1,1,1,1,1
16854,Visitacion Ave & Schwerin St,8,BAYSHORE,3,005B95,FFFFFF,0,City College Terminal@@@362,City College Terminal@@@168,,05:34:17,24:36:10,8.137254901960784,,7.2105263157894735,,1,1,1,1,1,1,1
16854,Visitacion Ave & Schwerin St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,0,City College Terminal@@@23,,,16:19:06,19:14:58,,,,,1,1,1,1,1,0,0
16854,Visitacion Ave & Schwerin St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:15:14,30:15:14,,30.0,,30.0,1,1,1,1,1,1,1
16855,Visitacion Ave & Schwerin St,8,BAYSHORE,3,005B95,FFFFFF,1,Bayshore Blvd & Blanken Ave@@@1###Kearny St & North Point St@@@369,Kearny St & North Point St@@@169,,05:13:41,24:13:01,7.979166666666667,,7.016949152542373,,1,1,1,1,1,1,1
16855,Visitacion Ave & Schwerin St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,1,Kearny St & North Point St@@@20,Kearny St & North Point St@@@4,,06:51:37,09:24:30,7.666666666666667,,7.666666666666667,,1,1,1,1,1,0,0
16855,Visitacion Ave & Schwerin St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:06:34,29:36:34,,30.0,,30.0,1,1,1,1,1,1,1
16877,Valencia St & 24th St,27,BRYANT,3,005B95,FFFFFF,1,Pacific Ave & Van Ness Ave@@@171,Pacific Ave & Van Ness Ave@@@70,,05:00:41,22:00:47,19.8,,15.037037037037036,,1,1,1,1,1,1,1
16879,Valencia St & 25th St,27,BRYANT,3,005B95,FFFFFF,1,Pacific Ave & Van Ness Ave@@@171,Pacific Ave & Van Ness Ave@@@70,,05:01:16,22:01:27,19.8,,15.037037037037036,,1,1,1,1,1,1,1
16882,Valencia St & Cesar Chavez St,12,FOLSOM-PACIFIC,3,005B95,FFFFFF,1,Jackson St & Van Ness Ave@@@147,Jackson St & Van Ness Ave@@@63,,06:10:00,22:10:00,19.8,,19.8,,1,1,1,1,1,1,1
16896,West Portal Ave & 14th Ave,57,PARKMERCED,3,005B95,FFFFFF,1,Ulloa St & West Portal Ave@@@144,Ulloa St & West Portal Ave@@@55,,05:25:43,22:23:10,24.875,,20.6,,1,1,1,1,1,1,1
16898,West Portal Ave & 14th Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@30,24:32:55,30:32:55,,30.0,,30.0,1,1,1,1,1,1,1
16898,West Portal Ave & 14th Ave,K,INGLESIDE,0,437C93,FFFFFF,1,Metro Embarcadero Station@@@238###The Embarcadero & Folsom St@@@6,Metro Embarcadero Station@@@110,,07:59:40,23:53:40,12.090909090909092,,10.0,,1,1,1,1,1,1,1
16898,West Portal Ave & 14th Ave,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,1,Steuart St & Mission St@@@28,,,05:14:25,24:14:25,,,,,1,1,1,1,1,1,1
16898,West Portal Ave & 14th Ave,M,M OCEAN VIEW,0,008547,FFFFFF,1,Metro Embarcadero Station@@@232###The Embarcadero & Folsom St@@@11,Metro Embarcadero Station@@@112,,08:05:40,23:47:40,12.088235294117647,,10.024390243902438,,1,1,1,1,1,1,1
16899,West Portal Ave & 15th Ave,57,PARKMERCED,3,005B95,FFFFFF,1,Ulloa St & West Portal Ave@@@144,Ulloa St & West Portal Ave@@@55,,05:25:02,22:22:37,24.875,,20.55,,1,1,1,1,1,1,1
16904,West Portal Ave & Vicente St,57,PARKMERCED,3,005B95,FFFFFF,0,Daly City BART Station@@@144,Daly City BART Station@@@55,,05:00:42,22:00:42,25.0,,20.0,,1,1,1,1,1,1,1
16907,117 Warren Dr,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,09:02:59,22:55:20,30.0,,30.0,,1,1,1,1,1,1,1
16908,345 Warren Dr E,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,09:03:59,22:56:17,30.0,,30.0,,1,1,1,1,1,1,1
16909,400 Warren Dr E,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,09:04:22,22:56:38,30.0,,30.0,,1,1,1,1,1,1,1
16910,455 Warren Dr,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,09:04:36,22:56:50,30.0,,30.0,,1,1,1,1,1,1,1
16911,Warren Dr & Christopher Dr,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,09:03:24,22:55:44,30.0,,30.0,,1,1,1,1,1,1,1
16912,Warren Dr & Devonshire Way,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,09:03:42,22:56:01,30.0,,30.0,,1,1,1,1,1,1,1
16913,Warren Dr & Locksley Ave,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,09:04:57,22:57:10,30.0,,30.0,,1,1,1,1,1,1,1
16914,Warren Dr & Oakpark Dr,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,09:02:23,22:54:47,30.0,,30.0,,1,1,1,1,1,1,1
16920,Washington St & Jones St,PH,POWELL-HYDE CABLE CAR,5,B49A36,000000,1,Powell St & Market St@@@306###Washington St & Mason St@@@18,Powell St & Market St@@@144,,07:18:21,23:43:31,8.53191489361702,,8.53191489361702,,1,1,1,1,1,1,1
16921,Washington St & Larkin St,27,BRYANT,3,005B95,FFFFFF,0,24th St & Mission St@@@169,24th St & Mission St@@@71,,05:11:45,22:02:20,20.0,,14.892857142857142,,1,1,1,1,1,1,1
16922,Washington St & Leavenworth St,PH,POWELL-HYDE CABLE CAR,5,B49A36,000000,1,Powell St & Market St@@@306###Washington St & Mason St@@@18,Powell St & Market St@@@144,,07:17:40,23:42:54,8.53191489361702,,8.53191489361702,,1,1,1,1,1,1,1
16924,Washington St & Mason St,PH,POWELL-HYDE CABLE CAR,5,B49A36,000000,1,Powell St & Market St@@@318###Washington St & Mason St@@@18,Powell St & Market St@@@153,,06:26:00,23:45:00,8.32,,8.32,,1,1,1,1,1,1,1
16925,Washington St & Mason St,PM,POWELL-MASON CABLE CAR,5,B49A36,000000,1,Powell St & Market St@@@264###Washington St & Mason St@@@18,Powell St & Market St@@@135,,06:31:00,23:30:00,9.454545454545455,,9.454545454545455,,1,1,1,1,1,1,1
16927,Washington St & Powell St,PH,POWELL-HYDE CABLE CAR,5,B49A36,000000,1,Powell St & Market St@@@318,Powell St & Market St@@@153,,06:26:48,23:14:54,8.34,,8.34,,1,1,1,1,1,1,1
16927,Washington St & Powell St,PM,POWELL-MASON CABLE CAR,5,B49A36,000000,1,Powell St & Market St@@@264,Powell St & Market St@@@135,,06:31:48,23:09:54,9.477272727272727,,9.477272727272727,,1,1,1,1,1,1,1
16929,Washington St & Taylor St,PH,POWELL-HYDE CABLE CAR,5,B49A36,000000,1,Powell St & Market St@@@306###Washington St & Mason St@@@18,Powell St & Market St@@@144,,07:19:04,23:44:10,8.53191489361702,,8.53191489361702,,1,1,1,1,1,1,1
16931,Washington St & Webster St,24,DIVISADERO,3,005B95,FFFFFF,1,Jackson St & Webster St@@@246,Jackson St & Webster St@@@110,,05:49:39,23:56:42,12.242424242424242,,9.975609756097562,,1,1,1,1,1,1,1
16932,Wawona/46th Ave /Sf Zoo,LBUS,TARAVAL BUS,3,942D83,FFFFFF,1,Steuart St & Mission St@@@11###Ulloa St & Claremont St@@@301,Steuart St & Mission St@@@8###Ulloa St & Claremont St@@@139,,05:45:00,22:15:00,10.0,,6.933333333333334,,1,1,1,1,1,1,1
16932,Wawona/46th Ave /Sf Zoo,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@36,22:00:00,29:40:00,,20.0,,20.0,1,1,1,1,1,1,1
16933,Woodside Ave & Balceta Ave,36,TERESITA,3,005B95,FFFFFF,0,Valencia St & Mission St@@@91,Valencia St & Mission St@@@42,,08:17:28,22:17:13,30.0,,30.0,,1,1,1,1,1,1,1
16933,Woodside Ave & Balceta Ave,44,O'SHAUGHNESSY,3,005B95,FFFFFF,0,Hudson Ave & 3rd St@@@262,Hudson Ave & 3rd St@@@110,,06:12:41,24:16:55,12.06060606060606,,9.829268292682928,,1,1,1,1,1,1,1
16933,Woodside Ave & Balceta Ave,52,EXCELSIOR,3,005B95,FFFFFF,0,Dublin St & La Grande Ave@@@105,Dublin St & La Grande Ave@@@49,,08:11:53,22:09:03,30.0,,20.0,,1,1,1,1,1,1,1
16933,Woodside Ave & Balceta Ave,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@36,22:13:46,29:53:46,,20.0,,20.0,1,1,1,1,1,1,1
16934,Woodside Ave & Hernandez Ave,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,08:52:12,22:45:30,30.0,,30.0,,1,1,1,1,1,1,1
16934,Woodside Ave & Hernandez Ave,44,O'SHAUGHNESSY,3,005B95,FFFFFF,1,California St & 6th Ave@@@271,California St & 6th Ave@@@113,,05:31:51,24:27:00,12.029411764705882,,9.69047619047619,,1,1,1,1,1,1,1
16934,Woodside Ave & Hernandez Ave,52,EXCELSIOR,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@105,Laguna Honda Blvd/Forest Hill Sta@@@49,,08:22:31,22:18:31,30.307692307692307,,19.8,,1,1,1,1,1,1,1
16934,Woodside Ave & Hernandez Ave,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@39,22:43:15,30:03:15,,20.0,,20.0,1,1,1,1,1,1,1
16935,Woodside Ave & Hernandez Ave,36,TERESITA,3,005B95,FFFFFF,0,Valencia St & Mission St@@@91,Valencia St & Mission St@@@42,,08:17:46,22:17:28,30.0,,30.0,,1,1,1,1,1,1,1
16935,Woodside Ave & Hernandez Ave,44,O'SHAUGHNESSY,3,005B95,FFFFFF,0,Hudson Ave & 3rd St@@@262,Hudson Ave & 3rd St@@@110,,06:12:49,24:17:06,12.06060606060606,,9.853658536585366,,1,1,1,1,1,1,1
16935,Woodside Ave & Hernandez Ave,52,EXCELSIOR,3,005B95,FFFFFF,0,Dublin St & La Grande Ave@@@105,Dublin St & La Grande Ave@@@49,,08:12:03,22:09:16,30.0,,20.0,,1,1,1,1,1,1,1
16935,Woodside Ave & Hernandez Ave,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@36,22:13:56,29:53:56,,20.0,,20.0,1,1,1,1,1,1,1
16937,Woodside Ave & Portola Dr,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,08:51:03,22:44:33,30.0,,30.0,,1,1,1,1,1,1,1
16937,Woodside Ave & Portola Dr,44,O'SHAUGHNESSY,3,005B95,FFFFFF,1,California St & 6th Ave@@@271,California St & 6th Ave@@@113,,05:31:11,24:26:25,12.0,,9.69047619047619,,1,1,1,1,1,1,1
16937,Woodside Ave & Portola Dr,52,EXCELSIOR,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@105,Laguna Honda Blvd/Forest Hill Sta@@@49,,08:21:43,22:17:43,30.307692307692307,,19.8,,1,1,1,1,1,1,1
16937,Woodside Ave & Portola Dr,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:32:02,06:17:02,,,,,1,1,1,1,1,1,1
16937,Woodside Ave & Portola Dr,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@7,,10:39:22,18:07:22,49.333333333333336,,49.333333333333336,,1,1,1,1,1,0,0
16937,Woodside Ave & Portola Dr,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@39,22:42:41,30:02:41,,20.0,,20.0,1,1,1,1,1,1,1
16938,Woodside Ave & Portola Dr,36,TERESITA,3,005B95,FFFFFF,0,Valencia St & Mission St@@@91,Valencia St & Mission St@@@42,,08:18:56,22:18:26,30.0,,30.0,,1,1,1,1,1,1,1
16938,Woodside Ave & Portola Dr,52,EXCELSIOR,3,005B95,FFFFFF,0,Dublin St & La Grande Ave@@@105,Dublin St & La Grande Ave@@@49,,08:12:45,22:10:06,30.0,,20.05,,1,1,1,1,1,1,1
16938,Woodside Ave & Portola Dr,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@36,22:14:38,29:54:38,,20.0,,20.0,1,1,1,1,1,1,1
16939,Woodside Ave & Ulloa St,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,08:51:34,22:44:58,30.0,,30.0,,1,1,1,1,1,1,1
16939,Woodside Ave & Ulloa St,44,O'SHAUGHNESSY,3,005B95,FFFFFF,1,California St & 6th Ave@@@271,California St & 6th Ave@@@113,,05:31:29,24:26:40,12.029411764705882,,9.714285714285714,,1,1,1,1,1,1,1
16939,Woodside Ave & Ulloa St,52,EXCELSIOR,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@105,Laguna Honda Blvd/Forest Hill Sta@@@49,,08:22:04,22:18:04,30.307692307692307,,19.8,,1,1,1,1,1,1,1
16939,Woodside Ave & Ulloa St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@39,22:42:56,30:02:56,,20.0,,20.0,1,1,1,1,1,1,1
16940,Woodside Ave & Ulloa St,36,TERESITA,3,005B95,FFFFFF,0,Valencia St & Mission St@@@91,Valencia St & Mission St@@@42,,08:18:20,22:17:57,30.0,,30.0,,1,1,1,1,1,1,1
16940,Woodside Ave & Ulloa St,44,O'SHAUGHNESSY,3,005B95,FFFFFF,0,Hudson Ave & 3rd St@@@262,Hudson Ave & 3rd St@@@111,,06:13:06,24:17:28,12.06060606060606,,9.833333333333334,,1,1,1,1,1,1,1
16940,Woodside Ave & Ulloa St,52,EXCELSIOR,3,005B95,FFFFFF,0,Dublin St & La Grande Ave@@@105,Dublin St & La Grande Ave@@@49,,08:12:24,22:09:41,30.0,,20.05,,1,1,1,1,1,1,1
16940,Woodside Ave & Ulloa St,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@36,22:14:17,29:54:17,,20.0,,20.0,1,1,1,1,1,1,1
16942,356 Wilde Ave,56,RUTLAND,3,005B95,FFFFFF,1,Visitacion Valley Middle School@@@129,Visitacion Valley Middle School@@@63,,07:08:34,21:08:06,20.0,,20.0,,1,1,1,1,1,1,1
16944,Wilde Ave & Brussels St,56,RUTLAND,3,005B95,FFFFFF,1,Visitacion Valley Middle School@@@129,Visitacion Valley Middle School@@@63,,07:07:30,21:07:12,20.0,,20.0,,1,1,1,1,1,1,1
16945,Wilde Ave & Delta St,56,RUTLAND,3,005B95,FFFFFF,1,Visitacion Valley Middle School@@@129,Visitacion Valley Middle School@@@63,,07:09:27,21:08:50,20.0,,20.0,,1,1,1,1,1,1,1
16946,Wilde Ave & Girard St,56,RUTLAND,3,005B95,FFFFFF,1,Visitacion Valley Middle School@@@129,Visitacion Valley Middle School@@@63,,07:07:12,21:06:57,20.0,,20.0,,1,1,1,1,1,1,1
16949,Wilde Ave & Goettingen St,56,RUTLAND,3,005B95,FFFFFF,1,Visitacion Valley Middle School@@@129,Visitacion Valley Middle School@@@63,,07:07:53,21:07:31,20.0,,20.0,,1,1,1,1,1,1,1
16950,Winston Dr & 20th Ave,29,SUNSET,3,005B95,FFFFFF,1,25th Ave & El Camino Del Mar@@@34###Bowley St & Lincoln Blvd@@@245,Bowley St & Lincoln Blvd@@@118,,05:36:29,24:31:21,12.029411764705882,,8.595744680851064,,1,1,1,1,1,1,1
16951,Winston Dr & 20th Ave,18,46TH AVENUE,3,005B95,FFFFFF,0,19th Ave & Buckingham Way@@@144,19th Ave & Buckingham Way@@@63,,06:26:48,22:30:46,20.0,,20.0,,1,1,1,1,1,1,1
16951,Winston Dr & 20th Ave,29,SUNSET,3,005B95,FFFFFF,0,Fitzgerald Ave & Keith St@@@284,Fitzgerald Ave & Keith St@@@116,,05:26:22,24:19:40,12.181818181818182,,8.659574468085106,,1,1,1,1,1,1,1
