13789,Bayshore Blvd & Silver Ave,90,SAN BRUNO OWL,Visitacion Valley,18203,24:45:43,29:45:43,0,0,0,0,0,0,1
13792,Bayshore Blvd & Tunnel Ave,91,3RD-19TH AVE OWL,West Portal Station,18204,24:09:34,30:09:34,1,1,1,1,1,0,0
13792,Bayshore Blvd & Tunnel Ave,91,3RD-19TH AVE OWL,West Portal Station,18204,24:09:34,30:09:34,0,0,0,0,0,1,0
13792,Bayshore Blvd & Tunnel Ave,91,3RD-19TH AVE OWL,West Portal Station,18204,24:09:34,30:09:34,0,0,0,0,0,0,1
13792,Bayshore Blvd & Tunnel Ave,TBUS,THIRD BUS SHUTTLE,Visitacion Valley,18230,05:53:08,06:53:08,1,1,1,1,1,0,0
13792,Bayshore Blvd & Tunnel Ave,TBUS,THIRD BUS SHUTTLE,Visitacion Valley,18230,05:53:08,08:53:08,0,0,0,0,0,1,0
13792,Bayshore Blvd & Tunnel Ave,TBUS,THIRD BUS SHUTTLE,Visitacion Valley,18230,05:53:08,08:53:08,0,0,0,0,0,0,1
13793,Bayshore Blvd & Visitacion Ave,8,BAYSHORE,Fisherman's Wharf,18141,05:19:00,24:18:00,1,1,1,1,1,0,0
13793,Bayshore Blvd & Visitacion Ave,8,BAYSHORE,Fisherman's Wharf,18141,05:18:00,24:19:00,0,0,0,0,0,1,0
13793,Bayshore Blvd & Visitacion Ave,8,BAYSHORE,Fisherman's Wharf,18141,05:18:00,24:19:00,0,0,0,0,0,0,1
13793,Bayshore Blvd & Visitacion Ave,8BX,BAYSHORE B EXPRESS,Fisherman's Wharf,18143,06:54:00,09:27:00,1,1,1,1,1,0,0
13793,Bayshore Blvd & Visitacion Ave,9,SAN BRUNO,Ferry Plaza,18144,05:10:00,24:08:10,1,1,1,1,1,0,0
13793,Bayshore Blvd & Visitacion Ave,9,SAN BRUNO,Ferry Plaza,18144,05:11:10,23:58:18,0,0,0,0,0,1,0
13793,Bayshore Blvd & Visitacion Ave,9,SAN BRUNO,Ferry Plaza,18144,05:11:10,23:58:18,0,0,0,0,0,0,1
13793,Bayshore Blvd & Visitacion Ave,9R,SAN BRUNO RAPID,Main & Mission,18145,07:11:45,18:10:53,1,1,1,1,1,0,0
13793,Bayshore Blvd & Visitacion Ave,91,3RD-19TH AVE OWL,S.F. State University,18204,24:08:16,29:38:16,1,1,1,1,1,0,0
13793,Bayshore Blvd & Visitacion Ave,91,3RD-19TH AVE OWL,S.F. State University,18204,24:08:16,29:38:16,0,0,0,0,0,1,0
13793,Bayshore Blvd & Visitacion Ave,91,3RD-19TH AVE OWL,S.F. State University,18204,24:08:16,29:38:16,0,0,0,0,0,0,1
13793,Bayshore Blvd & Visitacion Ave,TBUS,THIRD BUS SHUTTLE,Castro,18230,05:03:24,23:55:23,1,1,1,1,1,0,0
13793,Bayshore Blvd & Visitacion Ave,TBUS,THIRD BUS SHUTTLE,Castro,18230,05:03:24,24:00:24,0,0,0,0,0,1,0
13793,Bayshore Blvd & Visitacion Ave,TBUS,THIRD BUS SHUTTLE,Castro,18230,05:03:24,24:00:24,0,0,0,0,0,0,1
13794,Buchanan St & Bay St,43,MASONIC,Fort Mason,18179,06:02:59,25:01:53,1,1,1,1,1,0,0
13794,Buchanan St & Bay St,43,MASONIC,Fort Mason,18179,06:00:53,24:48:53,0,0,0,0,0,1,0
13794,Buchanan St & Bay St,43,MASONIC,Fort Mason,18179,06:00:53,24:48:53,0,0,0,0,0,0,1
13797,90 Buckingham Way,57,PARKMERCED,Daly City BART,18189,05:08:06,22:08:06,1,1,1,1,1,0,0
13797,90 Buckingham Way,57,PARKMERCED,Daly City BART,18189,05:08:06,22:08:06,0,0,0,0,0,1,0
13797,90 Buckingham Way,57,PARKMERCED,Daly City BART,18189,05:08:06,22:08:06,0,0,0,0,0,0,1
13798,91 Buckingham Way,57,PARKMERCED,West Portal Station,18189,05:19:50,22:19:50,1,1,1,1,1,0,0
13798,91 Buckingham Way,57,PARKMERCED,West Portal Station,18189,05:19:50,22:19:50,0,0,0,0,0,1,0
13798,91 Buckingham Way,57,PARKMERCED,West Portal Station,18189,05:19:50,22:19:50,0,0,0,0,0,0,1
13799,170 Buckingham Way,57,PARKMERCED,Daly City BART,18189,05:08:34,22:08:34,1,1,1,1,1,0,0
13799,170 Buckingham Way,57,PARKMERCED,Daly City BART,18189,05:08:34,22:08:34,0,0,0,0,0,1,0
13799,170 Buckingham Way,57,PARKMERCED,Daly City BART,18189,05:08:34,22:08:34,0,0,0,0,0,0,1
13800,190 Buckingham Way,57,PARKMERCED,West Portal Station,18189,05:19:21,22:19:21,1,1,1,1,1,0,0
13800,190 Buckingham Way,57,PARKMERCED,West Portal Station,18189,05:19:21,22:19:21,0,0,0,0,0,1,0
13800,190 Buckingham Way,57,PARKMERCED,West Portal Station,18189,05:19:21,22:19:21,0,0,0,0,0,0,1
13801,280 Buckingham Way,57,PARKMERCED,West Portal Station,18189,05:18:49,22:18:49,1,1,1,1,1,0,0
13801,280 Buckingham Way,57,PARKMERCED,West Portal Station,18189,05:18:49,22:18:49,0,0,0,0,0,1,0
13801,280 Buckingham Way,57,PARKMERCED,West Portal Station,18189,05:18:49,22:18:49,0,0,0,0,0,0,1
13802,281 Buckingham Way,57,PARKMERCED,Daly City BART,18189,05:09:10,22:09:10,1,1,1,1,1,0,0
13802,281 Buckingham Way,57,PARKMERCED,Daly City BART,18189,05:09:10,22:09:10,0,0,0,0,0,1,0
13802,281 Buckingham Way,57,PARKMERCED,Daly City BART,18189,05:09:10,22:09:10,0,0,0,0,0,0,1
13803,Buckingham Way & Winston Dr,57,PARKMERCED,West Portal Station,18189,05:18:17,22:18:17,1,1,1,1,1,0,0
13803,Buckingham Way & Winston Dr,57,PARKMERCED,West Portal Station,18189,05:18:17,22:18:17,0,0,0,0,0,1,0
13803,Buckingham Way & Winston Dr,57,PARKMERCED,West Portal Station,18189,05:18:17,22:18:17,0,0,0,0,0,0,1
13812,Bush St & Hyde St,27,BRYANT,24th St & Mission,18159,05:05:39,22:06:28,1,1,1,1,1,0,0
13812,Bush St & Hyde St,27,BRYANT,24th St & Mission,18159,05:14:51,22:07:18,0,0,0,0,0,1,0
13812,Bush St & Hyde St,27,BRYANT,24th St & Mission,18159,05:14:51,22:07:18,0,0,0,0,0,0,1
13814,Bush St & Leavenworth St,27,BRYANT,24th St & Mission,18159,05:06:10,22:07:03,1,1,1,1,1,0,0
13814,Bush St & Leavenworth St,27,BRYANT,24th St & Mission,18159,05:15:17,22:07:58,0,0,0,0,0,1,0
13814,Bush St & Leavenworth St,27,BRYANT,24th St & Mission,18159,05:15:17,22:07:58,0,0,0,0,0,0,1
13818,Buena Vista Ave E & Buena Vista Ter,37,CORBETT,Masonic + Haight,18172,06:16:15,21:16:15,1,1,1,1,1,0,0
13818,Buena Vista Ave E & Buena Vista Ter,37,CORBETT,Masonic + Haight,18172,09:10:15,21:08:15,0,0,0,0,0,1,0
13818,Buena Vista Ave E & Buena Vista Ter,37,CORBETT,Masonic + Haight,18172,09:10:15,21:08:15,0,0,0,0,0,0,1
13819,BUENA VISTA TER & BUENA VISTA AVE E,37,CORBETT,Masonic + Haight,18172,06:15:29,21:15:29,1,1,1,1,1,0,0
13819,BUENA VISTA TER & BUENA VISTA AVE E,37,CORBETT,Masonic + Haight,18172,09:09:29,21:07:29,0,0,0,0,0,1,0
13819,BUENA VISTA TER & BUENA VISTA AVE E,37,CORBETT,Masonic + Haight,18172,09:09:29,21:07:29,0,0,0,0,0,0,1
13820,Buena Vista Ter & Roosevelt Way,37,CORBETT,Masonic + Haight,18172,06:14:47,21:14:47,1,1,1,1,1,0,0
13820,Buena Vista Ter & Roosevelt Way,37,CORBETT,Masonic + Haight,18172,09:08:47,21:06:47,0,0,0,0,0,1,0
13820,Buena Vista Ter & Roosevelt Way,37,CORBETT,Masonic + Haight,18172,09:08:47,21:06:47,0,0,0,0,0,0,1
13822,California St & 4th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:40:11,24:15:17,1,1,1,1,1,0,0
13822,California St & 4th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:42:17,24:16:11,0,0,0,0,0,1,0
13822,California St & 4th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:42:17,24:16:11,0,0,0,0,0,0,1
13823,California St & 4th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:07:28,24:33:28,1,1,1,1,1,0,0
13823,California St & 4th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:08:36,24:35:28,0,0,0,0,0,1,0
13823,California St & 4th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:08:36,24:35:28,0,0,0,0,0,0,1
13824,California St & 6th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:41:00,24:16:00,1,1,1,1,1,0,0
13824,California St & 6th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:43:00,24:17:00,0,0,0,0,0,1,0
13824,California St & 6th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:43:00,24:17:00,0,0,0,0,0,0,1
13825,California St & 6th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:07:00,24:33:00,1,1,1,1,1,0,0
13825,California St & 6th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:08:00,24:35:00,0,0,0,0,0,1,0
13825,California St & 6th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:08:00,24:35:00,0,0,0,0,0,0,1
13827,California St & 8th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:06:27,24:32:27,1,1,1,1,1,0,0
13827,California St & 8th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:07:22,24:34:22,0,0,0,0,0,1,0
13827,California St & 8th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:07:22,24:34:22,0,0,0,0,0,0,1
13828,California St & 10th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:42:12,24:17:12,1,1,1,1,1,0,0
13828,California St & 10th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:43:56,24:18:12,0,0,0,0,0,1,0
13828,California St & 10th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:43:56,24:18:12,0,0,0,0,0,0,1
13830,California St & 10th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:06:01,24:32:01,1,1,1,1,1,0,0
13830,California St & 10th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:06:52,24:33:52,0,0,0,0,0,1,0
13830,California St & 10th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:06:52,24:33:52,0,0,0,0,0,0,1
13831,California St & 12th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:42:39,24:17:39,1,1,1,1,1,0,0
13831,California St & 12th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:44:17,24:18:39,0,0,0,0,0,1,0
13831,California St & 12th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:44:17,24:18:39,0,0,0,0,0,0,1
13832,California St & 12th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:05:35,24:31:35,1,1,1,1,1,0,0
13832,California St & 12th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:06:22,24:33:22,0,0,0,0,0,1,0
13832,California St & 12th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:06:22,24:33:22,0,0,0,0,0,0,1
13833,California St & 16th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:43:48,24:18:48,1,1,1,1,1,0,0
13833,California St & 16th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:45:10,24:19:48,0,0,0,0,0,1,0
13833,California St & 16th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:45:10,24:19:48,0,0,0,0,0,0,1
13834,California St & 16th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:04:42,24:30:42,1,1,1,1,1,0,0
13834,California St & 16th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:05:21,24:32:21,0,0,0,0,0,1,0
13834,California St & 16th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:05:21,24:32:21,0,0,0,0,0,0,1
13835,California St & 19th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:44:39,24:19:39,1,1,1,1,1,0,0
13835,California St & 19th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:45:50,24:20:39,0,0,0,0,0,1,0
13835,California St & 19th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:45:50,24:20:39,0,0,0,0,0,0,1
13836,California St & 19th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:04:03,24:30:03,1,1,1,1,1,0,0
13836,California St & 19th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:04:36,24:31:36,0,0,0,0,0,1,0
13836,California St & 19th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:04:36,24:31:36,0,0,0,0,0,0,1
13837,California St & 22nd Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:45:30,24:20:30,1,1,1,1,1,0,0
13837,California St & 22nd Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:46:30,24:21:30,0,0,0,0,0,1,0
13837,California St & 22nd Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:46:30,24:21:30,0,0,0,0,0,0,1
13838,California St & 22nd Ave,1,CALIFORNIA,Presidio Avenue,18131,05:03:24,24:29:24,1,1,1,1,1,0,0
13838,California St & 22nd Ave,1,CALIFORNIA,Presidio Avenue,18131,05:03:52,24:30:52,0,0,0,0,0,1,0
13838,California St & 22nd Ave,1,CALIFORNIA,Presidio Avenue,18131,05:03:52,24:30:52,0,0,0,0,0,0,1
13839,California St & 25th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:46:20,24:21:20,1,1,1,1,1,0,0
13839,California St & 25th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:47:09,24:22:20,0,0,0,0,0,1,0
13839,California St & 25th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:47:09,24:22:20,0,0,0,0,0,0,1
13840,California St & 25th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:02:43,24:28:43,1,1,1,1,1,0,0
13840,California St & 25th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:03:05,24:30:05,0,0,0,0,0,1,0
13840,California St & 25th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:03:05,24:30:05,0,0,0,0,0,0,1
13841,California St & 28th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:47:12,24:22:12,1,1,1,1,1,0,0
13841,California St & 28th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:47:49,24:23:12,0,0,0,0,0,1,0
13841,California St & 28th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:47:49,24:23:12,0,0,0,0,0,0,1
13842,California St & 28th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:02:04,24:28:04,1,1,1,1,1,0,0
13842,California St & 28th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:02:21,24:29:21,0,0,0,0,0,1,0
13842,California St & 28th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:02:21,24:29:21,0,0,0,0,0,0,1
13843,California St & 30th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:47:51,24:22:51,1,1,1,1,1,0,0
13843,California St & 30th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:48:19,24:23:51,0,0,0,0,0,1,0
13843,California St & 30th Ave,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:48:19,24:23:51,0,0,0,0,0,0,1
13844,California St & 30th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:01:44,24:27:44,1,1,1,1,1,0,0
13844,California St & 30th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:01:59,24:28:59,0,0,0,0,0,1,0
13844,California St & 30th Ave,1,CALIFORNIA,Presidio Avenue,18131,05:01:59,24:28:59,0,0,0,0,0,0,1
13845,California St & Arguello Blvd,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:39:10,24:14:27,1,1,1,1,1,0,0
13845,California St & Arguello Blvd,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:41:27,24:15:10,0,0,0,0,0,1,0
13845,California St & Arguello Blvd,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:41:27,24:15:10,0,0,0,0,0,0,1
13846,California St & Arguello Blvd,1,CALIFORNIA,Presidio Avenue,18131,05:08:15,24:34:15,1,1,1,1,1,0,0
13846,California St & Arguello Blvd,1,CALIFORNIA,Presidio Avenue,18131,05:09:35,24:36:15,0,0,0,0,0,1,0
13846,California St & Arguello Blvd,1,CALIFORNIA,Presidio Avenue,18131,05:09:35,24:36:15,0,0,0,0,0,0,1
13847,California St & Baker St,1,CALIFORNIA,Presidio Avenue,18131,05:21:48,24:40:04,1,1,1,1,1,0,0
13847,California St & Baker St,1,CALIFORNIA,Presidio Avenue,18131,05:33:48,24:41:04,0,0,0,0,0,1,0
13847,California St & Baker St,1,CALIFORNIA,Presidio Avenue,18131,05:33:48,24:41:04,0,0,0,0,0,0,1
13848,California St & Baker St,1,CALIFORNIA,Drumm + Clay,18131,04:30:11,24:01:59,1,1,1,1,1,0,0
13848,California St & Baker St,1,CALIFORNIA,Drumm + Clay,18131,04:47:57,24:02:59,0,0,0,0,0,1,0
13848,California St & Baker St,1,CALIFORNIA,Drumm + Clay,18131,04:47:57,24:02:59,0,0,0,0,0,0,1
13849,California St & Battery St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:31:49,21:12:03,1,1,1,1,1,0,0
13849,California St & Battery St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:31:49,21:12:03,0,0,0,0,0,1,0
13849,California St & Battery St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:31:49,21:12:03,0,0,0,0,0,0,1
13852,California St & Cherry St,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:38:20,24:13:46,1,1,1,1,1,0,0
13852,California St & Cherry St,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:40:46,24:14:20,0,0,0,0,0,1,0
13852,California St & Cherry St,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:40:46,24:14:20,0,0,0,0,0,0,1
13852,California St & Cherry St,33,ASHBURY-18TH ST,Potrero + 25th Street,18168,05:20:00,21:57:00,1,1,1,1,1,0,0
13852,California St & Cherry St,33,ASHBURY-18TH ST,Potrero + 25th Street,18168,05:15:00,21:52:00,0,0,0,0,0,1,0
13852,California St & Cherry St,33,ASHBURY-18TH ST,Potrero + 25th Street,18168,05:15:00,21:52:00,0,0,0,0,0,0,1
13853,California St & Cherry St,1,CALIFORNIA,Presidio Avenue,18131,05:08:51,24:34:51,1,1,1,1,1,0,0
13853,California St & Cherry St,1,CALIFORNIA,Presidio Avenue,18131,05:10:20,24:36:51,0,0,0,0,0,1,0
13853,California St & Cherry St,1,CALIFORNIA,Presidio Avenue,18131,05:10:20,24:36:51,0,0,0,0,0,0,1
13855,California St & Davis St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:30:34,21:10:38,1,1,1,1,1,0,0
13855,California St & Davis St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:30:34,21:10:38,0,0,0,0,0,1,0
13855,California St & Davis St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:30:34,21:10:38,0,0,0,0,0,0,1
13857,California St & Davis St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:10:18,20:47:11,1,1,1,1,1,0,0
13857,California St & Davis St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:10:18,20:47:11,0,0,0,0,0,1,0
13857,California St & Davis St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:10:18,20:47:11,0,0,0,0,0,0,1
13858,California St & Divisadero St,1,CALIFORNIA,Presidio Avenue,18131,05:20:50,24:39:17,1,1,1,1,1,0,0
13858,California St & Divisadero St,1,CALIFORNIA,Presidio Avenue,18131,05:32:50,24:40:17,0,0,0,0,0,1,0
13858,California St & Divisadero St,1,CALIFORNIA,Presidio Avenue,18131,05:32:50,24:40:17,0,0,0,0,0,0,1
13859,California St & Divisadero St,1,CALIFORNIA,Drumm + Clay,18131,04:31:07,24:02:43,1,1,1,1,1,0,0
13859,California St & Divisadero St,1,CALIFORNIA,Drumm + Clay,18131,04:48:41,24:03:43,0,0,0,0,0,1,0
13859,California St & Divisadero St,1,CALIFORNIA,Drumm + Clay,18131,04:48:41,24:03:43,0,0,0,0,0,0,1
13860,California St & Drumm St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:11:00,21:10:00,1,1,1,1,1,0,0
13860,California St & Drumm St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:11:00,21:10:00,0,0,0,0,0,1,0
13860,California St & Drumm St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:11:00,21:10:00,0,0,0,0,0,0,1
13863,California St & Front St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:31:12,21:11:21,1,1,1,1,1,0,0
13863,California St & Front St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:31:12,21:11:21,0,0,0,0,0,1,0
13863,California St & Front St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:31:12,21:11:21,0,0,0,0,0,0,1
13864,California St & Front St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:09:46,20:46:33,1,1,1,1,1,0,0
13864,California St & Front St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:09:46,20:46:33,0,0,0,0,0,1,0
13864,California St & Front St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:09:46,20:46:33,0,0,0,0,0,0,1
13865,California St & Grant Ave,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:35:06,21:15:48,1,1,1,1,1,0,0
13865,California St & Grant Ave,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:35:06,21:15:48,0,0,0,0,0,1,0
13865,California St & Grant Ave,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:35:06,21:15:48,0,0,0,0,0,0,1
13866,California St & Grant Ave,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:06:34,20:42:49,1,1,1,1,1,0,0
13866,California St & Grant Ave,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:06:34,20:42:49,0,0,0,0,0,1,0
13866,California St & Grant Ave,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:06:34,20:42:49,0,0,0,0,0,0,1
13867,California St & Hyde St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,06:50:00,21:23:00,1,1,1,1,1,0,0
13867,California St & Hyde St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,06:50:00,21:23:00,0,0,0,0,0,1,0
13867,California St & Hyde St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,06:50:00,21:23:00,0,0,0,0,0,0,1
13868,California St & Hyde St,C,CALIFORNIA STREET CABLE CAR,Hyde + California,18193,07:02:00,21:44:00,1,1,1,1,1,0,0
13868,California St & Hyde St,C,CALIFORNIA STREET CABLE CAR,Hyde + California,18193,07:02:00,21:44:00,0,0,0,0,0,1,0
13868,California St & Hyde St,C,CALIFORNIA STREET CABLE CAR,Hyde + California,18193,07:02:00,21:44:00,0,0,0,0,0,0,1
13869,California St & Jones St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:39:17,21:20:51,1,1,1,1,1,0,0
13869,California St & Jones St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:39:17,21:20:51,0,0,0,0,0,1,0
13869,California St & Jones St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:39:17,21:20:51,0,0,0,0,0,0,1
13870,California St & Jones St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:03:15,20:37:30,1,1,1,1,1,0,0
13870,California St & Jones St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:03:15,20:37:30,0,0,0,0,0,1,0
13870,California St & Jones St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:03:15,20:37:30,0,0,0,0,0,0,1
13871,California St & Kearny St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:34:12,21:14:46,1,1,1,1,1,0,0
13871,California St & Kearny St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:34:12,21:14:46,0,0,0,0,0,1,0
13871,California St & Kearny St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:34:12,21:14:46,0,0,0,0,0,0,1
13872,California St & Kearny St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:07:20,20:43:43,1,1,1,1,1,0,0
13872,California St & Kearny St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:07:20,20:43:43,0,0,0,0,0,1,0
13872,California St & Kearny St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:07:20,20:43:43,0,0,0,0,0,0,1
13873,California St & Larkin St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,06:50:36,21:23:51,1,1,1,1,1,0,0
13873,California St & Larkin St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,06:50:36,21:23:51,0,0,0,0,0,1,0
13873,California St & Larkin St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,06:50:36,21:23:51,0,0,0,0,0,0,1
13874,California St & Larkin St,C,CALIFORNIA STREET CABLE CAR,Hyde + California,18193,07:01:17,21:43:15,1,1,1,1,1,0,0
13874,California St & Larkin St,C,CALIFORNIA STREET CABLE CAR,Hyde + California,18193,07:01:17,21:43:15,0,0,0,0,0,1,0
13874,California St & Larkin St,C,CALIFORNIA STREET CABLE CAR,Hyde + California,18193,07:01:17,21:43:15,0,0,0,0,0,0,1
13875,California St & Laurel St,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:36:00,24:11:50,1,1,1,1,1,0,0
13875,California St & Laurel St,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:38:50,24:12:00,0,0,0,0,0,1,0
13875,California St & Laurel St,1,CALIFORNIA,Geary + 33rd Avenue,18131,04:38:50,24:12:00,0,0,0,0,0,0,1
13876,California St & Laurel St,1,CALIFORNIA,Presidio Avenue,18131,05:10:16,24:36:15,1,1,1,1,1,0,0
13876,California St & Laurel St,1,CALIFORNIA,Presidio Avenue,18131,05:12:06,24:38:15,0,0,0,0,0,1,0
13876,California St & Laurel St,1,CALIFORNIA,Presidio Avenue,18131,05:12:06,24:38:15,0,0,0,0,0,0,1
13877,California St & Leavenworth St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:40:00,21:21:45,1,1,1,1,1,0,0
13877,California St & Leavenworth St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:40:00,21:21:45,0,0,0,0,0,1,0
13877,California St & Leavenworth St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:40:00,21:21:45,0,0,0,0,0,0,1
13878,California St & Leavenworth St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:02:39,20:36:18,1,1,1,1,1,0,0
13878,California St & Leavenworth St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:02:39,20:36:18,0,0,0,0,0,1,0
13878,California St & Leavenworth St,C,CALIFORNIA STREET CABLE CAR,Market + California,18193,07:02:39,20:36:18,0,0,0,0,0,0,1
13880,California St & Mason St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:37:45,21:18:57,1,1,1,1,1,0,0
13880,California St & Mason St,C,CALIFORNIA STREET CABLE CAR,Van Ness + California,18193,07:37:45,21:18:57,0,0,0,0,0,1,0
