stop_code,BS_ID,STOP_NAME,STOP_LAT,STOP_LONG,max_ons,log_max_ons
15845,5845,Pacific Ave&Leavenworth St NE-NS/PS,37.79576,-122.41655,4,2..5
15846,5846,Pacific Ave&Leavenworth St SW-NS/PS,37.79559,-122.41674,48,20..50
15847,5847,Pacific Ave&Mason St NE-NS/SB,37.79638,-122.41162,25,20..50
15848,5848,Pacific Ave&Mason St SW-NS/SB,37.79621,-122.41181,10,10..20
15849,5849,Pacific Ave&Montgomery St NE-NS/SB,37.79739,-122.40358,5,5..10
15850,5850,Pacific Ave&Polk St NE-NS/BZ,37.79511,-122.42148,10,10..20
15851,5851,Pacific Ave&Polk St SE-FS/BZ,37.795,-122.42125,116,100..200
15852,5852,Pacific Ave&Powell St NE-NS/BZ,37.79656,-122.40999,59,50..100
15853,5853,Pacific Ave&Powell St SW-NS/PS,37.79641,-122.41018,10,10..20
15854,5854,Pacific Ave&Sansome St NW-FS/BZ,37.79754,-122.40237,24,20..50
15856,5856,Pacific Ave&Taylor St NE-NS/PS,37.79617,-122.41327,9,5..10
15857,5857,Pacific Ave&Taylor St SW-NS/PS,37.796,-122.41347,15,10..20
15859,5859,Pacific Ave&Van Ness Ave SE-FS/BZ,37.79478,-122.4229,60,50..100
15863,5863,Palou Ave&3rd St E-NS/BZ,37.73402,-122.39083,145,100..200
15864,5864,Palou Ave&3rd St S-FS/BZ,37.73385,-122.39086,120,100..200
15867,5867,Palou Ave&Industrial St E-NS/SB,37.73953,-122.40055,15,10..20
15869,5869,Palou Ave&Ingalls St S-NS/SB,37.72973,-122.38358,9,5..10
15873,5873,Palou Ave&Keith St W-FS/SB,37.73206,-122.38737,64,50..100
15874,5874,Palou Ave&Keith St W-NS/PS,37.73185,-122.38731,8,5..10
15875,5875,Palou Ave&Lane St E-NS/PS,37.73292,-122.38889,16,10..20
15876,5876,Palou Ave&Lane St W-NS/PS,37.73291,-122.38918,5,5..10
15877,5877,Palou Ave&Newhall St W-NS/PS,37.73503,-122.39292,5,5..10
15878,5878,Palou Ave&Newhall St E-NS/PS,37.73503,-122.39266,43,20..50
15879,5879,Palou Ave&Phelps St E-NS/PS,37.7361,-122.39454,31,20..50
15880,5880,Palou Ave&Phelps St W-NS/PS,37.7361,-122.39481,9,5..10
15881,5881,Palou Ave&Quint St E-NS/SB,37.73716,-122.39637,41,20..50
15882,5882,Palou Ave&Quint St W-NS/PS,37.73722,-122.39672,7,5..10
15883,5883,Palou Ave&Rankin St E-NS/SB,37.73821,-122.39824,17,10..20
15884,5884,Palou Ave&Rankin St W-NS/PS,37.73825,-122.39853,5,5..10
15885,5885,Parnassus Ave&4th Ave NE-NS/BZ,37.76273,-122.46074,18,10..20
15887,5887,500 Parnassus UCSF Parnassus NW-FS/BZ,37.76331,-122.45875,61,50..100
15889,5889,Parnassus Ave&Cole St NW-FS/BZ,37.76491,-122.45008,8,5..10
15890,5890,Parnassus Ave&Cole St SW-NS/BZ,37.76479,-122.44985,7,5..10
15891,5891,Parnassus Ave&Hillway Ave NW-FS/BZ,37.76381,-122.45697,27,20..50
15892,5892,Parnassus Ave&Hillway Ave SW-NS/BZ,37.76372,-122.45674,17,10..20
15893,5893,Parnassus Ave&Shrader St NE-NS/PS,37.76477,-122.4511,3,2..5
15894,5894,Parnassus Ave&Shrader St SW-NS/PS,37.7646,-122.4513,2,2..5
15895,5895,Parnassus Ave&Stanyan St NW-FS/BZ,37.76455,-122.45288,11,10..20
15896,5896,Parnassus Ave&Stanyan St SW-NS/BZ,37.76443,-122.45265,10,10..20
15897,5897,Parnassus Ave&Willard St NW-FS/BZ,37.76435,-122.45453,5,5..10
15898,5898,Parnassus Ave&Willard St SW-NS/SB,37.76424,-122.4543,2,2..5
15899,5899,Paul Ave&Bayshore Blvd NE-NS/PS,37.72365,-122.40059,4,2..5
15900,5900,Paul Ave&Carr St SE-FS/PS,37.72249,-122.39634,4,2..5
15901,5901,Paul Ave&Crane St NE-NS/PS,37.72329,-122.39908,7,5..10
15902,5902,Paul Ave&Gould St NW-FS/PS,37.72301,-122.39795,22,20..50
15903,5903,Paul Ave&Gould St SE-FS/PS,37.72273,-122.39739,1,0..2
15904,5904,Paul Ave&San Bruno Ave N-MB/SB,37.72388,-122.40158,94,50..100
15905,5905,Paul Ave&Wheat St SW-NS/PS,37.7234,-122.4002,4,2..5
15906,5906,Persia Ave&Athens St E-NS,37.72014,-122.4295,13,10..20
15907,5907,Persia Ave&Athens St E-NS/PS,37.72011,-122.42947,26,20..50
15908,5908,Persia Ave&Brazil Ave S-NS/PS,37.71778,-122.4225,0,0..2
15909,5909,Persia Ave&Brazil Ave W-FS/PS,37.71779,-122.42278,3,2..5
15910,5910,Persia Ave&Madrid St E-NS/SB,37.72164,-122.43267,32,20..50
15911,5911,Persia Ave&Madrid St W-NS/SB,37.72161,-122.43296,18,10..20
15912,5912,Persia Ave&Mission St E-NS/BZ,37.72315,-122.43585,240,200..500
15913,5913,Persia Ave&Mission St S-FS/BZ,37.72294,-122.43577,426,200..500
15914,5914,Persia Ave&Moscow St E-NS/PS,37.71973,-122.42868,36,20..50
15915,5915,Persia Ave&Moscow St W-NS,37.7197,-122.42896,11,10..20
15916,5916,Persia Ave&Naples St E-NS/PS,37.72088,-122.43107,54,50..100
15917,5917,Persia Ave&Naples St W-NS/PS,37.72085,-122.43136,17,10..20
15918,5918,Persia Ave&Paris St E-NS/SB,37.72241,-122.43428,17,10..20
15919,5919,Persia Ave&Paris St W-NS/SB,37.72238,-122.43456,7,5..10
15920,5920,Persia Ave&Prague St E-NS/SB,37.71896,-122.42706,36,20..50
15921,5921,Persia Ave&Prague St W-NS/PS,37.71893,-122.42735,14,10..20
15922,5922,City College Bookstore SE-NS/BZ,37.7241,-122.45226,71,50..100
15923,5923,City College Bookstore SW-FS/BZ,37.72385,-122.45243,23,20..50
15924,5924,Frida Khalo Way&Judson Ave SE-NS/BZ,37.72762,-122.45229,4,2..5
15925,5925,Frida Khalo Way&Judson Ave SW-FS/BZ,37.72787,-122.45245,4,2..5
15926,5926,City College Terminal NW-FS/SI,37.72363,-122.45267,349,200..500
15928,5928,City College Ocean Campus NE-FS/BZ,37.72604,-122.45227,2,2..5
15929,5929,City College Ocean Campus SW-FS/BZ,37.72554,-122.45243,1,0..2
15930,5930,Phelps St&Carroll Ave S-NS,37.7291,-122.40088,4,2..5
15931,5931,Phelps St&Carroll Ave W-FS,37.72912,-122.40101,7,5..10
15932,5932,Phelps St&Donner Ave S-NS,37.72847,-122.40144,1,0..2
15933,5933,Phelps St&Egbert Ave N-NS,37.72808,-122.40193,2,2..5
15940,5940,Phelps St&Williams Ave S-NS,37.73019,-122.39988,38,20..50
15946,5946,Park Presidio Blvd&Balboa St NE-FS,37.77695,-122.47198,4,2..5
15947,5947,Park Presidio Blvd&Balboa St SW-FS,37.77648,-122.47214,19,10..20
15948,5948,Park Presidio&California SW-FS/SB,37.78434,-122.47264,67,50..100
15949,5949,Park Presidio&California NE-FS/SB,37.7845,-122.47253,2,2..5
15950,5950,Park Presidio Blvd&Fulton St NE-FS,37.77322,-122.47165,17,10..20
15951,5951,Park Presidio Blvd&Fulton St NW-NS,37.77327,-122.47191,76,50..100
15952,5952,Park Presidio&Geary Blvd SW-FS/SB,37.78057,-122.47241,304,200..500
15953,5953,Park Presidio&Geary Blvd NE-FS/SB,37.78078,-122.47222,5,5..10
15954,5954,Plymouth Ave&Broad St NE-FS,37.71334,-122.45601,43,20..50
15955,5955,Gilman Ave&Giants Dr W-NS/SB,37.7175,-122.38699,59,50..100
15958,5958,Plymouth Ave&Grafton Ave SE-NS,37.71988,-122.45602,18,10..20
15960,5960,Plymouth Ave&Grafton Ave NW-NS/PS,37.72011,-122.45622,29,20..50
15961,5961,Plymouth Ave&Holloway Ave NW-NS/PS,37.72193,-122.45623,10,10..20
15962,5962,Plymouth Ave&Holloway Ave SE-NS/PS,37.72176,-122.45604,17,10..20
15963,5963,Plymouth Ave&Lakeview Ave SE-NS,37.71817,-122.45606,0,0..2
15964,5964,Plymouth Ave&Lakeview Ave NW-NS,37.71845,-122.45621,2,2..5
15965,5965,Plymouth Ave&Lobos St NW-NS,37.71501,-122.45613,4,2..5
15966,5966,Plymouth Ave&Lobos St SE-NS,37.71484,-122.45605,32,20..50
15967,5967,Plymouth Ave&Mangels Ave SE-NS/SB,37.73209,-122.45765,1,0..2
15968,5968,Plymouth Ave&Mangels Ave SW-NS/SB,37.73224,-122.45777,1,0..2
15971,5971,Plymouth Ave&Montana St SE-NS,37.71655,-122.45605,13,10..20
15972,5972,Plymouth Ave&Montana St NW-NS,37.71666,-122.45613,5,5..10
15973,5973,Plymouth Ave&Monterey Blvd NW-NS/PS,37.73111,-122.45753,4,2..5
15974,5974,Plymouth Ave&Ocean Ave SE-NS/PS,37.72377,-122.45605,62,50..100
15975,5975,Plymouth Ave&Ocean Ave SW-FS/BZ,37.72364,-122.45623,93,50..100
15976,5976,Plymouth Ave&Sagamore St NE-FS,37.7117,-122.45599,8,5..10
15977,5977,Plymouth Ave&Sagamore St OB NW-NS,37.71155,-122.45608,2,2..5
15978,5978,Plymouth Ave&Thrift St NW-NS,37.71757,-122.45614,4,2..5
15979,5979,Plymouth Ave&Thrift St NE-FS,37.71773,-122.45607,15,10..20
15980,5980,Plymouth Ave&Yerba Buena Ave NE-NS,37.73261,-122.45851,2,2..5
15983,5983,Polk St&Broadway NE-FS/BZ,37.79619,-122.42173,10,10..20
15984,5984,Polk St&Broadway SW-FS/BZ,37.79568,-122.42181,87,50..100
15987,5987,Polk St&Francisco St NE-FS/BZ,37.80365,-122.42323,1,0..2
15988,5988,Polk St&Francisco St NW-NS/BZ,37.80348,-122.42338,4,2..5
15990,5990,Polk St&Lombard St NW-NS/BZ,37.80163,-122.42301,4,2..5
15991,5991,Polk St&Lombard St SE-NS/BZ,37.80148,-122.4228,0,0..2
15992,5992,Polk St&North Point St SW-FS/BZ,37.80502,-122.4237,25,20..50
15993,5993,Polk St&O'Farrell St NW-NS/BZ,37.78502,-122.41966,112,100..200
15995,5995,Polk St&Pine St NE-FS/BZ,37.78977,-122.42043,26,20..50
15996,5996,Polk St&Pine St SW-FS/BB,37.78936,-122.42053,106,100..200
15997,5997,Polk St&Post St SE-FS/BZ,37.78691,-122.41989,44,20..50
15999,5999,Polk St&Sacramento St NE-FS/BZ,37.79174,-122.42083,20,20..50
16000,6000,Polk St&Sacramento St W-MB/BB,37.79193,-122.42106,79,50..100
16002,6002,Polk St&Sutter St SW-FS/BB,37.78766,-122.42021,37,20..50
16003,6003,Polk St&Union St NE-FS/BZ,37.799,-122.42229,5,5..10
16004,6004,Polk St&Union St NW-NS/BZ,37.79883,-122.42244,27,20..50
16006,6006,Polk St&Washington St NE-FS/BZ,37.7935,-122.42119,5,5..10
16007,6007,Polk St&Washington St W-MB/BB,37.7937,-122.42141,17,10..20
16008,6008,6 Portola Dr NW-MB/SB,37.74995,-122.44348,0,0..2
16009,6009,120 Portola Dr NW-MB/SB,37.74897,-122.44396,0,0..2
16010,6010,Portola Dr&Burnett Ave N-NS/SB,37.74703,-122.44487,6,5..10
16011,6011,Portola Dr&Claremont Ave SE-FS,37.73969,-122.46512,3,2..5
16012,6012,Portola Dr&Diamond Hts Bl SE-FS/BZ,37.74715,-122.4442,21,20..50
16013,6013,Portola Dr&Del Sur Ave S-NS/BZ,37.74197,-122.45578,5,5..10
16014,6014,Portola Dr&Dorchester Way NE-NS,37.7401,-122.46344,0,0..2
16015,6015,Portola Dr&Glenview Dr NW-FS/SB,37.74646,-122.44792,1,0..2
16026,6026,Potrero Ave&16th St NE-FS/BZ,37.76603,-122.40747,154,100..200
16027,6027,Potrero Ave&16th St SW-FS/BZ,37.7657,-122.40765,274,200..500
16028,6028,Potrero Ave&17th St NE-FS/BZ,37.76462,-122.40742,0,0..2
16034,6034,Potrero Ave&21st St SW-FS/BZ,37.75749,-122.4069,25,20..50
16037,6037,Potrero Ave&23rd St NW-NS/BZ,37.75495,-122.40675,38,20..50
16038,6038,Potrero Ave&24th St NE-FS/BZ,37.75311,-122.40634,138,100..200
16039,6039,Potrero Ave&24th St SW-FS/BZ,37.75294,-122.40639,188,100..200
16040,6040,Potrero Ave&25th St SE-NS/BZ,37.75164,-122.40608,18,10..20
16043,6043,Potrero Ave&Alameda St NW-FS/BZ,37.76827,-122.40793,8,5..10
16045,6045,Powell St&Bay St SE-NS/PS,37.80574,-122.41183,14,10..20
16054,6054,Powell St&Filbert St NW-NS/PS,37.80123,-122.41112,34,20..50
16055,6055,Powell St&Francisco St NW-NS/BZ,37.80496,-122.41188,129,100..200
16056,6056,Powell St&Francisco St SE-NS/BZ,37.80481,-122.41165,7,5..10
16060,6060,Powell St&Lombard St SE-NS/PS,37.80295,-122.41127,7,5..10
16061,6061,Powell St&Lombard St SW-FS/BZ,37.80277,-122.41143,89,50..100
16066,6066,Powell St&North Point St SW-FS/BZ,37.8065,-122.41218,296,200..500
16080,6080,Prague St&Cordova Ave SW-NS/PS,37.71016,-122.43507,0,0..2
16081,6081,Prague St&Drake St SW-NS/SB,37.70997,-122.4368,0,0..2
16083,6083,Prague St&Persia Ave S-NS,37.71884,-122.42722,7,5..10
16084,6084,Prague St&Russia Ave E-FS,37.71756,-122.4282,0,0..2
16085,6085,Prague St&Russia Ave N-NS/SB,37.71748,-122.42835,5,5..10
16086,6086,Parkridge Dr&Burnett Ave SW-FS/BZ,37.75041,-122.44578,,
16087,6087,90 Parkridge Dr W-MB/SB,37.75235,-122.44608,,
16089,6089,Presidio Ave&California St NW-NS/BZ,37.78732,-122.44685,52,50..100
16092,6092,Presidio Ave&Geary Blvd NE-FS/BZ,37.78271,-122.4458,8,5..10
16093,6093,Presidio Ave&Geary Blvd NW-NS/BZ,37.78267,-122.44593,21,20..50
16098,6098,Presidio Ave&Sutter St NE-FS/PS,37.78454,-122.4462,21,20..50
16099,6099,Presidio Ave&Sutter St SW-FS/BZ,37.78439,-122.44629,8,5..10
16109,6109,Point Lobos Ave&42nd Ave NE-NS/BZ,37.77965,-122.50286,12,10..20
16111,6111,Point Lobos Ave&44th Ave NE-NS/SB,37.77984,-122.50501,0,0..2
16112,6112,Portola Dr&Glenview Dr SE-FS/SB,37.74636,-122.44764,1,0..2
16113,6113,Portola Dr&Laguna Honda Blvd N-NS,37.7431,-122.45526,1,0..2
16114,6114,Portola Dr&Laguna Honda Blvd S-NS,37.74287,-122.45524,1,0..2
16115,6115,Mcateer High School S-MB/SB,37.74593,-122.44957,,
16116,6116,Portola Dr&San Pablo Ave NE-NS,37.7404,-122.46107,1,0..2
16117,6117,Portola Dr&San Pablo Ave S-MI/BZ,37.74023,-122.46083,3,2..5
16118,6118,Portola Dr&Rex Ave S-NS/SB,37.74089,-122.45752,2,2..5
16119,6119,SF General Hospital E-MB/BB,37.75541,-122.40647,201,200..500
16120,6120,Portola Dr&San Lorenzo Ave SE-FS,37.73993,-122.46368,0,0..2
16121,6121,Portola Dr&O'Shaughnessy W-NS/BZ,37.74532,-122.4519,33,20..50
16122,6122,Portola Dr&Waithman Way W-FS/SB,37.74163,-122.45652,1,0..2
16123,6123,Portola Dr&Woodside Ave W-FS,37.74533,-122.45238,5,5..10
16129,6129,Point Lobos Ave&46th Ave NW-FS/PS,37.78004,-122.50744,2,2..5
16172,6172,Randolph St&Arch St NE-NS/PS,37.71434,-122.46698,17,10..20
16173,6173,Randolph St&Arch St SW-NS/PS,37.7142,-122.46722,20,20..50
16174,6174,Randolph St&Bright St NE-NS/PS,37.71435,-122.46339,20,20..50
16175,6175,Randolph St&Bright St SW-NS/PS,37.71425,-122.46368,33,20..50
16181,6181,Richardson Ave&Francisco St NW-NS ,37.80041,-122.44745,3,2..5
16182,6182,Richardson Ave&Francisco St SE-NS,37.80033,-122.44695,2,2..5
16184,6184,Reddy St&Thornton Ave SE-NS,37.73098,-122.39504,12,10..20
16185,6185,Reddy St&Williams Ave NW-NS,37.72979,-122.3954,2,2..5
16186,6186,1076 Rhode Island St W-MB/AB,37.75617,-122.40184,0,0..2
16187,6187,Rhode Island St&15th St NW-NS/SB,37.76747,-122.40291,2,2..5
16188,6188,Rhode Island St&15th St SE-NS/SB,37.76732,-122.40273,11,10..20
16189,6189,Rhode Island St&16th St NE-FS/SB,37.76632,-122.40263,16,10..20
16190,6190,Rhode Island St&16th St NW-NS/PS,37.76616,-122.4028,16,10..20
16191,6191,Rhode Island St&17th St NW-NS/PS,37.76487,-122.40267,23,20..50
16192,6192,Rhode Island St&18th St SW-FS/SB,37.76199,-122.4024,1,0..2
16193,6193,Rhode Island St&19th St NW-MI/SB,37.76095,-122.4023,0,0..2
16195,6195,Rhode Island St&20th St SW-FS/SB,37.75944,-122.40216,1,0..2
16196,6196,Rhode Island St&22nd St SW-FS/SB,37.75688,-122.40191,0,0..2
16197,6197,Rhode Island St&23rd St SW-FS/SB,37.75433,-122.40167,21,20..50
16198,6198,Rhode Island St&24th St NW-NS/PS,37.75339,-122.40157,1,0..2
16199,6199,Rhode Island St&25th St NW-NS/SB,37.75211,-122.40147,1,0..2
16200,6200,Rhode Island St&26th St NW-NS,37.75073,-122.40134,0,0..2
16201,6201,Rhode Island St&Alameda St NW-NS/SB,37.76874,-122.40304,2,2..5
16202,6202,Rhode Island St&Alameda St SE-NS/SB,37.76857,-122.40284,5,5..10
16203,6203,Rhode Island St&Mariposa St SW-FS,37.76326,-122.40253,6,5..10
16204,6204,Rhode Island St&Southern Height NW,37.7585,-122.40207,2,2..5
16208,6208,Ripley St&Alabama St NW-FS/BZ,37.74437,-122.41047,,
16209,6209,Ripley St&Alabama St SW-NS/PS,37.74428,-122.41051,,
16210,6210,Ripley St&Folsom St NE-NS/SB,37.74418,-122.41315,,
16211,6211,Ripley St&Folsom St SE-FS/SB,37.74414,-122.41301,,
16212,6212,Rousseau St&Cayuga Ave E-NS/PS,37.7314,-122.42965,7,5..10
16213,6213,Right Of Way&18th St SE-NS/SB,37.76119,-122.42818,74,50..100
16214,6214,Right Of Way&20th St NW-NS/SB,37.75826,-122.42792,95,50..100
16215,6215,Right Of Way&20th St NE-FS/SB,37.75823,-122.4278,98,50..100
16216,6216,Right Of Way&21st St NW-NS/SB,37.75664,-122.42692,5,5..10
16217,6217,Right Of Way&21st St SE-NS/SB,37.75644,-122.42682,10,10..20
16218,6218,Church St&22ND St SW-FS/PS,37.75461,-122.42775,66,50..100
16221,6221,Right Of Way&Liberty St NW-NS/SB,37.75745,-122.427,3,2..5
16222,6222,Right Of Way&Liberty St SE-NS/SB,37.75724,-122.42687,8,5..10
16230,6230,414 Roosevelt Way NW-NS/PS,37.7645,-122.4433,,
16231,6231,415 Roosevelt Way SE-NS/SB,37.7645,-122.44314,,
16232,6232,Roosevelt Way&14th St SE-NS/SB,37.76716,-122.43723,,
16233,6233,Roosevelt Way&15th St S-NS/SB,37.76649,-122.43951,,
16234,6234,Roosevelt Way&17th St NW-NS/PS,37.76197,-122.44537,,
16235,6235,Roosevelt Way&17th St SW-FS/SB,37.76195,-122.44521,,
16236,6236,Roosevelt Way&Clifford Ter E-MB/PS,37.76373,-122.44291,,
16237,6237,Roosevelt Way&Clifford Ter NW-MI/PS,37.76373,-122.44301,,
16238,6238,Roosevelt Way&Lower Ter N-MI/PS,37.76342,-122.4437,,
16239,6239,Roosevelt Way&Lower Ter SE-NS/PS,37.76324,-122.44379,,
16240,6240,Roosevelt Way&Museum Way E-FS/SB,37.76536,-122.44102,,
16241,6241,Russia Ave&Moscow St NE-NS/SB,37.71814,-122.42985,7,5..10
16248,6248,Revere Ave&3rd St E-NS,37.73241,-122.39135,5,5..10
16249,6249,Revere Ave&3rd St S-FS,37.7322,-122.39123,14,10..20
16250,6250,Revere Ave&Ingalls St W-NS,37.7285,-122.38469,43,20..50
16251,6251,Revere Ave&Jennings St E-NS,37.72953,-122.3863,14,10..20
16252,6252,Revere Ave&Jennings St W-NS,37.72956,-122.38656,11,10..20
16253,6253,Revere Ave&Lane St E-NS,37.73165,-122.39004,2,2..5
16254,6254,Revere Ave&Lane St W-NS,37.73169,-122.39029,6,5..10
16257,6257,San Jose Ave&Farallones St N-NS/PS,37.71415,-122.45215,3,2..5
16259,6259,San Jose Ave&Farallones St S-NS/SB,37.71407,-122.45208,3,2..5
16263,6263,San Jose Ave&Geneva Ave SW-FS/BZ,37.72065,-122.44674,14,10..20
16265,6265,San Jose Ave&Lakeview Ave N-NS/PS,37.71633,-122.45037,7,5..10
16266,6266,San Jose Ave&Lakeview Ave S-NS/SI,37.71608,-122.45044,8,5..10
16268,6268,San Jose Ave&Mt Vernon Ave S-NS/PS,37.71828,-122.44859,2,2..5
16274,6274,San Jose Ave&Ocean Ave NW-NS/SI,37.72309,-122.4447,28,20..50
16275,6275,San Jose Ave&Ocean Ave SE-NS/SI,37.72286,-122.44479,90,50..100
16277,6277,San Jose Ave&Randall St S-NS/SI,37.73974,-122.42416,75,50..100
16280,6280,San Jose Ave&Randall St W-FS/SI,37.73939,-122.42432,6,5..10
16284,6284,San Jose Ave&Santa Rosa Ave E-FS/SI,37.72899,-122.43992,52,50..100
16285,6285,San Jose Ave&Santa Rosa Ave N-NS/SI,37.729,-122.44002,14,10..20
16287,6287,San Jose Ave&Santa Ynez Ave N-NS/SI,37.72588,-122.44236,16,10..20
16288,6288,San Jose Ave&Santa Ynez Ave S-NS/SI,37.72568,-122.44244,69,50..100
16290,6290,Sacramento St&Battery St NW-FS/BZ,37.79418,-122.40028,83,50..100
16291,6291,Sacramento St&Buchanan St NE-NS/BZ,37.79032,-122.43062,13,10..20
16292,6292,Sacramento St&Buchanan St SW-NS/BZ,37.79019,-122.43086,25,20..50
16293,6293,Sacramento St&Cherry St SE-FS/BZ,37.78691,-122.45656,67,50..100
16294,6294,Sacramento St&Davis St NE-NS/BZ,37.7945,-122.39761,360,200..500
16295,6295,Sacramento St&Fillmore St NW-FS/BZ,37.78986,-122.43411,154,100..200
16296,6296,Sacramento St&Fillmore St SE-FS/BZ,37.78982,-122.43399,287,200..500
16297,6297,Sacramento St&Franklin St NE-NS/BZ ,37.79115,-122.42404,37,20..50
16298,6298,Sacramento St&Gough St NW-FS/BZ,37.79089,-122.42613,15,10..20
16299,6299,Sacramento St&Grant Ave NW-FS/BZ,37.79341,-122.40631,245,200..500
16300,6300,Sacramento St&Hyde St NE-NS/BZ,37.79197,-122.41745,67,50..100
16301,6301,Sacramento St&Jones St NE-NS/BZ,37.7924,-122.41416,27,20..50
16302,6302,Sacramento St&Kearny St NW-FS/BZ,37.79358,-122.40485,337,200..500
16303,6303,Sacramento St&Larkin St NW-FS/BZ,37.79172,-122.41953,46,20..50
16304,6304,Sacramento St&Leavenworth St NE-NS,37.79218,-122.41576,48,20..50
16305,6305,Sacramento St&Laguna St NE-NS/BZ,37.79053,-122.42896,9,5..10
16306,6306,Sacramento St&Laguna St SW-NS/PS,37.79036,-122.42919,13,10..20
16307,6307,Sacramento St&Montgomery St NW-FS,37.79384,-122.40307,118,100..200
16309,6309,Sacramento St&Octavia St N-NS/BZ,37.79074,-122.42733,15,10..20
16310,6310,Sacramento St&Octavia St SE-NS/BZ,37.79057,-122.42761,17,10..20
16311,6311,Sacramento St&Polk St NW-FS/BZ,37.79152,-122.42115,162,100..200
16312,6312,Sacramento St&Powell St NE-NS/BZ,37.79304,-122.40912,59,50..100
16314,6314,Sacramento St&Sansome St NW-FS/BZ,37.79403,-122.40155,72,50..100
16315,6315,Sacramento St&Sproule Ln NE-NS/PS,37.79267,-122.41186,53,50..100
16316,6316,Sacramento St&Stockton St NE-NS/BZ,37.79324,-122.40759,613,500..1000
16317,6317,Sacramento St&Van Ness Ave NE-NS,37.79138,-122.42229,140,100..200
16319,6319,Sacramento St&Webster St NE-NS/BZ,37.79011,-122.43223,33,20..50
16320,6320,Sacramento St&Webster St SW-NS/BZ,37.78999,-122.4325,62,50..100
16321,6321,274 Sagamore St NE-NS,37.71144,-122.46156,1,0..2
16322,6322,Sagamore St&Capitol Ave NE-NS,37.71149,-122.45888,2,2..5
16323,6323,Sagamore St&Capitol Ave SW-NS,37.71129,-122.45913,5,5..10
16324,6324,Sagamore St&Orizaba Ave SE-FS,37.71128,-122.46198,5,5..10
16327,6327,Sansome St&California St NW-NS/BZ,37.79318,-122.40122,9,5..10
16328,6328,Sansome St&Clay St SW-FS/BZ,37.79447,-122.40149,8,5..10
16332,6332,Sansome St&Pine St SE-NS/BZ,37.79202,-122.40086,12,10..20
16333,6333,Sansome St&Sacramento St NE-FS/BZ,37.79406,-122.40131,11,10..20
16334,6334,Sansome St&Sutter St NW-NS/BB,37.79034,-122.40061,6,5..10
16337,6337,Sansome St&Washington St NE-FS/BZ,37.79606,-122.40166,20,20..50
16339,6339,Santos St&Brookdale Ave NW-NS/BZ,37.7117,-122.41886,52,50..100
16340,6340,Santos St&Brookdale Ave SE-NS/BZ,37.71186,-122.41868,34,20..50
16343,6343,Santos St&Geneva Ave E-FS/BZ,37.70864,-122.41987,80,50..100
16344,6344,Santos St&Geneva Ave N-NS/SB,37.7085,-122.42008,34,20..50
16345,6345,Santos St&Velasco Ave S-NS/PS,37.70987,-122.4193,31,20..50
16346,6346,Santos St&Velasco Ave N-NS/PS,37.71003,-122.41943,55,50..100
16348,6348,3800 San Bruno Ave N-NS/BZ,37.71479,-122.40057,4,2..5
16350,6350,3801 San Bruno Ave NE-FS/BZ,37.71467,-122.40046,19,10..20
16352,6352,San Bruno Ave&Arleta Ave NE-FS/BZ,37.71229,-122.40242,196,100..200
16355,6355,San Bruno Ave&Bacon St NE-FS/BZ,37.72797,-122.40367,272,200..500
16357,6357,San Bruno Ave&Bacon St W-FS/BZ,37.72752,-122.40365,178,100..200
16358,6358,San Bruno Ave&Dwight St W-NS/BZ,37.72408,-122.4022,39,20..50
16360,6360,San Bruno Ave&Mansell St E-NS/BZ,37.72148,-122.40095,80,50..100
16361,6361,San Bruno Ave&Mansell St W-NS/BZ,37.7216,-122.40122,21,20..50
16362,6362,San Bruno Ave&Paul Ave N-FS/BZ,37.72418,-122.4021,260,200..500
16363,6363,San Bruno Ave&Paul Ave SE-NS/PS,37.72365,-122.40186,113,100..200
16364,6364,San Bruno Ave&Silver Ave E-NS/BZ,37.73238,-122.40552,336,200..500
16365,6365,San Bruno Ave&Silver Ave S-FS/BZ,37.73217,-122.40556,60,50..100
16366,6366,San Bruno Ave&Somerset St NW-NS/BZ,37.71384,-122.40213,3,2..5
16367,6367,San Bruno Ave&Thornton Ave E-NS/BZ,37.73026,-122.40462,124,100..200
16369,6369,San Bruno Ave&Ward St SW-MI/BZ,37.71905,-122.40049,6,5..10
16371,6371,San Bruno Ave&Wilde Ave W-NS/BZ,37.71672,-122.39993,13,10..20
16372,6372,San Bruno Ave&Woolsey St W-NS/BZ,37.72531,-122.40271,0,0..2
16373,6373,San Bruno Ave&Wayland St E-NS/BZ,37.72637,-122.40301,56,50..100
16382,6382,Schwerin St&Garrison Ave N-NS/SB,37.70931,-122.412,1,0..2
16383,6383,Schwerin St&Garrison Ave SE-MB/SB,37.70906,-122.41198,12,10..20
16384,6384,Schwerin St&Geneva Ave N-NS/PS,37.70653,-122.41336,17,10..20
16385,6385,Schwerin St&Macdonald Ave S-NS/PS,37.70709,-122.41293,58,50..100
16386,6386,Schwerin St&Sunnydale Ave S-NS/PS,37.71049,-122.41136,32,20..50
16387,6387,Schwerin St&Sunnydale Ave W-FS/PS,37.71036,-122.41151,9,5..10
16388,6388,Schwerin St&Velasco Ave E-FS/SB,37.70826,-122.41234,26,20..50
16389,6389,Schwerin St&Velasco Ave N-NS/PS,37.70813,-122.41254,7,5..10
16391,6391,Sickles Ave&Alemany Blvd S-FS/PS,37.71029,-122.45478,,
